numer_sta;date;pmer;tend;cod_tend;dd;ff;t;td;u;vv;ww;w1;w2;n;nbas;hbas;cl;cm;ch;pres;niv_bar;geop;tend24;tn12;tn24;tx12;tx24;tminsol;sw;tw;raf10;rafper;per;etat_sol;ht_neige;ssfrai;perssfrai;rr1;rr3;rr6;rr12;rr24;phenspe1;phenspe2;phenspe3;phenspe4;nnuage1;ctype1;hnuage1;nnuage2;ctype2;hnuage2;nnuage3;ctype3;hnuage3;nnuage4;ctype4;hnuage4
07149;2,01706E+13;101890;-40;6;260;0.900000;289.550000;285.750000;78;17780;2;0;0;0;0;mq;30;20;10;100820;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;1.100000;1.200000;-10;0;0.000000;0.000000;-60;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07168;2,01706E+13;101930;-70;8;140;1.000000;287.750000;285.950000;89;20000;0;mq;mq;mq;0;mq;mq;mq;mq;100520;mq;mq;0;mq;mq;mq;mq;289.250000;mq;mq;1.300000;2.000000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07181;2,01706E+13;102030;-50;8;140;2.500000;289.550000;283.850000;69;60000;0;mq;mq;mq;0;mq;mq;mq;mq;98020;mq;mq;60;mq;mq;mq;mq;286.450000;mq;mq;3.100000;3.300000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07190;2,01706E+13;102110;-10;8;270;0.500000;287.250000;284.750000;85;51160;0;mq;mq;mq;0;mq;mq;mq;mq;100310;mq;mq;130;mq;mq;mq;mq;287.950000;mq;mq;0.700000;1.300000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07207;2,01706E+13;101900;-80;8;mq;mq;289.750000;288.750000;94;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101390;mq;mq;-20;mq;mq;mq;mq;mq;mq;mq;mq;mq;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07222;2,01706E+13;101900;-20;8;0;0.000000;287.550000;284.550000;82;44620;0;mq;mq;mq;0;mq;mq;mq;mq;101590;mq;mq;-30;mq;mq;mq;mq;284.550000;mq;mq;0.000000;1.200000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07240;2,01706E+13;101880;-30;5;0;0.000000;289.050000;285.450000;79;18900;0;mq;mq;mq;0;mq;mq;mq;mq;100550;mq;mq;-70;mq;mq;mq;mq;290.850000;mq;mq;0.000000;1.100000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07255;2,01706E+13;101870;-70;7;80;1.700000;290.550000;285.450000;72;20000;0;mq;mq;mq;0;mq;mq;mq;mq;99920;mq;mq;-60;mq;mq;mq;mq;290.750000;mq;mq;2.300000;2.500000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07280;2,01706E+13;101990;-50;8;330;1.400000;289.550000;285.350000;76;17510;0;mq;mq;mq;1;4140;mq;mq;mq;99320;mq;mq;0;mq;mq;mq;mq;289.450000;mq;mq;1.600000;2.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;4140;mq;mq;mq;mq;mq;mq;mq;mq;mq
07299;2,01706E+13;102130;20;0;160;0.500000;287.050000;284.750000;86;38560;0;mq;mq;mq;0;mq;mq;mq;mq;98890;mq;mq;140;mq;mq;mq;mq;288.550000;mq;mq;0.800000;1.300000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07335;2,01706E+13;101860;-30;8;0;0.000000;289.750000;285.250000;75;19500;0;mq;mq;mq;0;mq;mq;mq;mq;100440;mq;mq;-120;mq;mq;mq;mq;286.150000;mq;mq;0.000000;0.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07434;2,01706E+13;101790;-60;8;40;2.500000;293.750000;285.450000;59;60000;0;mq;mq;mq;0;mq;mq;mq;mq;97180;mq;mq;-100;mq;mq;mq;mq;290.450000;mq;mq;3.000000;3.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07471;2,01706E+13;mq;-30;8;230;1.700000;286.550000;284.450000;87;20000;0;mq;mq;mq;0;mq;mq;mq;mq;92560;mq;838;80;mq;mq;mq;mq;284.850000;mq;mq;2.700000;2.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07481;2,01706E+13;101900;-20;8;260;1.200000;291.950000;284.750000;63;60000;2;0;0;0;0;mq;30;20;10;99100;mq;mq;40;mq;mq;mq;mq;mq;mq;mq;1.400000;2.900000;-10;0;0.000000;0.000000;-60;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07510;2,01706E+13;101780;-40;8;10;2.100000;294.050000;289.850000;77;31670;0;mq;mq;mq;0;mq;mq;mq;mq;101220;mq;mq;-160;mq;mq;mq;mq;292.150000;mq;mq;3.400000;3.400000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07535;2,01706E+13;101860;-30;8;140;2.100000;288.850000;285.950000;83;20000;0;mq;mq;mq;0;mq;mq;mq;mq;98790;mq;mq;-110;mq;mq;mq;mq;290.050000;mq;mq;2.500000;3.300000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07558;2,01706E+13;101750;10;0;140;1.900000;293.250000;285.250000;60;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;93750;mq;mq;0;mq;mq;mq;mq;289.650000;mq;mq;2.500000;2.500000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07577;2,01706E+13;101750;0;0;360;2.900000;295.450000;284.850000;51;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;100890;mq;mq;10;mq;mq;mq;mq;292.650000;mq;mq;5.200000;7.000000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07591;2,01706E+13;mq;70;1;0;0.000000;290.350000;284.650000;69;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;92060;mq;1551;130;mq;mq;mq;mq;286.050000;mq;mq;1.200000;3.200000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07607;2,01706E+13;101800;50;0;240;2.800000;293.050000;290.450000;85;7550;0;mq;mq;mq;0;mq;mq;mq;mq;101110;mq;mq;-90;mq;mq;mq;mq;295.050000;mq;mq;4.200000;5.100000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07621;2,01706E+13;101800;0;0;240;2.900000;292.450000;291.150000;92;30250;0;mq;mq;mq;0;mq;mq;mq;mq;97610;mq;mq;-50;mq;mq;mq;mq;293.350000;mq;mq;4.800000;4.800000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07627;2,01706E+13;101820;-40;8;190;0.600000;291.250000;290.450000;95;19740;0;mq;mq;mq;0;mq;mq;mq;mq;97040;mq;mq;-110;mq;mq;mq;mq;291.050000;mq;mq;1.500000;2.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07630;2,01706E+13;101730;-30;8;350;1.300000;296.350000;287.650000;58;31760;0;mq;mq;mq;0;mq;mq;mq;mq;100000;mq;mq;-140;mq;mq;mq;mq;291.050000;mq;mq;2.400000;2.400000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07643;2,01706E+13;101760;10;1;340;2.500000;294.550000;288.650000;69;49790;0;mq;mq;mq;0;mq;mq;mq;mq;101670;mq;mq;60;mq;mq;mq;mq;293.850000;mq;mq;2.900000;3.000000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07650;2,01706E+13;101780;0;0;150;1.100000;293.950000;286.850000;64;30140;0;mq;mq;mq;0;mq;mq;mq;mq;101400;mq;mq;70;mq;mq;mq;mq;291.750000;mq;mq;1.500000;2.300000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07661;2,01706E+13;101780;-20;8;0;0.000000;292.650000;290.250000;86;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100220;mq;mq;180;mq;mq;mq;mq;mq;mq;mq;0.900000;1.400000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07690;2,01706E+13;101820;30;2;300;0.700000;292.650000;285.650000;64;40000;2;0;0;0;0;mq;30;20;10;101510;mq;mq;220;mq;mq;mq;mq;mq;mq;mq;1.100000;2.300000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07747;2,01706E+13;101680;-20;7;310;1.400000;295.750000;289.950000;70;45040;0;mq;mq;mq;0;mq;mq;mq;mq;101170;mq;mq;-70;mq;mq;mq;mq;295.850000;mq;mq;1.900000;1.900000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07761;2,01706E+13;101780;-10;0;60;1.900000;288.750000;285.150000;79;27590;0;mq;mq;mq;0;mq;mq;mq;mq;101670;mq;mq;120;mq;mq;mq;mq;288.150000;mq;mq;2.400000;4.000000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07790;2,01706E+13;101810;30;1;250;1.300000;291.750000;287.650000;77;40530;0;mq;mq;mq;0;mq;mq;mq;mq;101670;mq;mq;180;mq;mq;mq;mq;291.950000;mq;mq;2.100000;2.400000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
61968;2,01706E+13;101450;10;mq;120;4.900000;300.050000;295.450000;76;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101420;mq;mq;-10;mq;298.250000;mq;304.150000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
61972;2,01706E+13;101800;10;mq;170;4.200000;297.250000;295.350000;89;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101730;mq;mq;-280;mq;297.150000;mq;302.050000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
61976;2,01706E+13;101770;10;mq;120;11.400000;298.850000;292.250000;67;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101690;mq;mq;80;mq;297.350000;mq;301.050000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.600000;4.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
61980;2,01706E+13;102320;-100;6;120;9.600000;294.250000;289.850000;76;60000;0;mq;mq;90;3;1250;mq;mq;mq;102170;mq;mq;120;mq;mq;mq;mq;mq;mq;mq;13.100000;13.100000;-10;mq;mq;mq;mq;-0.100000;-0.100000;1.200000;1.800000;1.800000;mq;mq;mq;mq;1;mq;1110;3;mq;1470;5;mq;1920;mq;mq;mq
61997;2,01706E+13;102100;120;1;300;5.700000;280.550000;277.650000;82;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100310;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;17.000000;-10;mq;mq;mq;mq;mq;0.200000;0.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
71805;2,01706E+13;101170;350;1;290;8.000000;279.750000;277.250000;84;10000;3;0;0;25;2;3500;30;23;10;101080;mq;mq;1180;mq;mq;mq;mq;282.250000;mq;mq;11.700000;16.900000;-10;0;0.000000;0.000000;-60;0.000000;0.000000;0.000000;-0.100000;1.100000;mq;mq;mq;mq;2;3;3500;mq;mq;mq;mq;mq;mq;mq;mq;mq
78897;2,01706E+13;101730;80;3;110;2.800000;299.850000;295.450000;77;38800;mq;mq;mq;mq;mq;mq;mq;mq;mq;101640;mq;mq;20;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;-0.100000;-0.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
78922;2,01706E+13;101560;0;mq;110;7.900000;300.650000;296.250000;77;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101260;mq;mq;20;mq;300.350000;mq;304.150000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
78925;2,01706E+13;101670;70;3;90;5.600000;300.450000;295.650000;75;52740;0;mq;mq;mq;1;800;mq;mq;mq;101580;mq;mq;10;304.350000;mq;304.350000;mq;mq;mq;mq;9.400000;9.400000;-10;mq;mq;mq;mq;0.000000;0.000000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;1;mq;720;mq;mq;mq;mq;mq;mq;mq;mq;mq
81401;2,01706E+13;101410;0;mq;70;0.900000;298.650000;297.450000;93;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101350;mq;mq;-60;mq;296.750000;mq;303.350000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;4.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
81405;2,01706E+13;101450;120;3;90;0.500000;298.350000;296.750000;91;60000;0;mq;mq;mq;1;450;mq;mq;mq;101360;mq;mq;-40;302.850000;mq;302.850000;mq;299.050000;mq;mq;1.000000;1.300000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;-0.100000;2.900000;mq;mq;mq;mq;1;mq;540;5;mq;6780;mq;mq;mq;mq;mq;mq
81408;2,01706E+13;101430;0;mq;10;1.000000;297.750000;297.450000;98;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101360;mq;mq;20;mq;296.950000;mq;306.050000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;2.600000;8.400000;11.600000;11.800000;12.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
81415;2,01706E+13;101440;0;mq;60;1.700000;298.150000;296.950000;93;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100230;mq;mq;-90;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07005;2,01706E+13;101750;-80;6;150;0.600000;287.650000;284.750000;83;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;100890;mq;mq;-140;mq;mq;mq;mq;288.650000;mq;mq;1.300000;3.000000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07015;2,01706E+13;101730;-80;7;120;0.800000;288.550000;286.550000;88;17820;0;mq;mq;mq;0;mq;mq;mq;mq;101170;mq;mq;-150;mq;mq;mq;mq;287.950000;mq;mq;1.200000;1.400000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07020;2,01706E+13;101650;-60;7;200;5.900000;289.550000;287.250000;86;14000;3;2;mq;90;7;2250;30;23;mq;101550;mq;mq;-60;mq;mq;mq;mq;mq;mq;mq;8.300000;9.500000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;7;3;2200;mq;mq;mq;mq;mq;mq;mq;mq;mq
07027;2,01706E+13;101770;-60;6;200;2.100000;287.050000;285.750000;92;18790;0;mq;mq;mq;0;mq;mq;mq;mq;100970;mq;mq;-70;mq;mq;mq;mq;283.650000;mq;mq;2.600000;2.800000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07037;2,01706E+13;101810;-60;6;180;1.700000;286.350000;283.750000;84;60000;0;mq;mq;mq;0;mq;mq;mq;mq;99990;mq;mq;-90;mq;mq;mq;mq;283.450000;mq;mq;2.000000;2.200000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07072;2,01706E+13;101900;-40;6;90;1.500000;285.350000;284.050000;92;7250;0;mq;mq;mq;0;mq;mq;mq;mq;100760;mq;mq;-70;mq;mq;mq;mq;288.250000;mq;mq;1.900000;2.000000;-10;1;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07110;2,01706E+13;101720;-40;7;220;4.400000;288.550000;288.350000;99;10140;0;mq;mq;100;8;150;mq;mq;mq;100560;mq;mq;120;mq;mq;mq;mq;mq;mq;mq;6.400000;7.100000;-10;1;0.000000;mq;mq;0.200000;0.400000;1.400000;1.400000;1.400000;mq;mq;mq;mq;6;mq;150;8;mq;330;mq;mq;mq;mq;mq;mq
07117;2,01706E+13;101680;-10;8;230;3.300000;289.850000;289.250000;96;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100990;mq;mq;50;mq;mq;mq;mq;mq;mq;mq;6.000000;6.000000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07130;2,01706E+13;101810;-80;6;170;1.000000;286.550000;285.650000;94;38560;0;mq;mq;mq;0;mq;mq;mq;mq;101360;mq;mq;-70;mq;mq;mq;mq;286.850000;mq;mq;1.200000;1.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07139;2,01706E+13;101840;-80;6;0;0.000000;285.650000;284.350000;92;19840;0;mq;mq;mq;0;mq;mq;mq;mq;100100;mq;mq;-70;mq;mq;mq;mq;288.350000;mq;mq;0.600000;1.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07149;2,01706E+13;101840;-50;6;250;1.000000;287.950000;286.350000;90;15240;2;0;0;10;0;8000;30;20;11;100770;mq;mq;-50;mq;mq;mq;mq;mq;mq;mq;1.300000;1.300000;-10;0;0.000000;0.000000;-30;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;0;8000;mq;mq;mq;mq;mq;mq;mq;mq;mq
07168;2,01706E+13;101890;-40;6;150;1.400000;287.350000;286.050000;92;20000;0;mq;mq;mq;0;mq;mq;mq;mq;100480;mq;mq;-80;mq;mq;mq;mq;287.950000;mq;mq;1.900000;2.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07181;2,01706E+13;102000;-70;6;210;0.600000;286.450000;283.850000;84;60000;0;mq;mq;mq;0;mq;mq;mq;mq;97950;mq;mq;-20;mq;mq;mq;mq;283.750000;mq;mq;1.100000;1.100000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07190;2,01706E+13;102050;-80;6;10;0.800000;285.050000;283.750000;92;29810;0;mq;mq;mq;0;mq;mq;mq;mq;100230;mq;mq;-10;mq;mq;mq;mq;286.550000;mq;mq;1.300000;1.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07207;2,01706E+13;101850;-50;8;mq;mq;289.450000;289.150000;98;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101340;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
