numer_sta;date;pmer;tend;cod_tend;dd;ff;t;td;u;vv;ww;w1;w2;n;nbas;hbas;cl;cm;ch;pres;niv_bar;geop;tend24;tn12;tn24;tx12;tx24;tminsol;sw;tw;raf10;rafper;per;etat_sol;ht_neige;ssfrai;perssfrai;rr1;rr3;rr6;rr12;rr24;phenspe1;phenspe2;phenspe3;phenspe4;nnuage1;ctype1;hnuage1;nnuage2;ctype2;hnuage2;nnuage3;ctype3;hnuage3;nnuage4;ctype4;hnuage4
07149;2,02106E+13;101010;90;1;220;4.100000;291.850000;291.050000;95;18000;1;1;1;25;2;250;36;20;10;99960;mq;mq;-520;mq;mq;mq;mq;mq;mq;mq;7.500000;7.500000;-10;2;0.000000;0.000000;-60;0.000000;0.000000;-0.100000;20.100000;20.300000;mq;mq;mq;mq;2;7;270;mq;mq;mq;mq;mq;mq;mq;mq;mq
07168;2,02106E+13;101090;70;3;190;5.300000;292.150000;290.650000;91;20000;0;mq;mq;75;6;2250;mq;mq;mq;99720;mq;mq;-500;mq;mq;mq;mq;291.450000;mq;mq;6.900000;11.100000;-10;mq;mq;mq;mq;0.000000;-0.100000;0.200000;0.200000;0.200000;mq;mq;mq;mq;2;mq;2220;6;mq;5340;mq;mq;mq;mq;mq;mq
07181;2,02106E+13;101010;90;0;210;5.500000;292.050000;291.350000;96;24810;0;mq;mq;90;7;2250;mq;mq;mq;97090;mq;mq;-550;mq;mq;mq;mq;292.050000;mq;mq;7.700000;8.400000;-10;mq;mq;mq;mq;-0.100000;3.700000;3.700000;3.700000;3.700000;mq;mq;mq;mq;1;mq;2340;6;mq;3060;7;mq;4320;mq;mq;mq
07190;2,02106E+13;100910;30;3;200;3.200000;298.350000;290.250000;61;13780;0;mq;mq;90;7;1750;mq;mq;mq;99200;mq;mq;-540;mq;mq;mq;mq;296.150000;mq;mq;5.600000;9.200000;-10;0;0.000000;mq;mq;0.000000;-0.100000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;1;mq;1860;5;mq;5040;5;mq;5880;mq;9;mq
07207;2,02106E+13;100990;-40;7;230;6.500000;289.150000;285.550000;79;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100480;mq;mq;-650;mq;mq;mq;mq;mq;mq;mq;10.300000;11.700000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;1.800000;4.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07222;2,02106E+13;101040;-30;8;220;1.300000;287.250000;286.650000;96;13790;0;mq;mq;100;8;7200;mq;mq;mq;100730;mq;mq;-540;mq;mq;mq;mq;287.450000;mq;mq;2.000000;3.000000;-10;0;0.000000;mq;mq;0.000000;-0.100000;0.200000;3.200000;13.500000;mq;mq;mq;mq;8;mq;7200;mq;mq;mq;mq;mq;mq;mq;mq;mq
07240;2,02106E+13;101150;120;2;200;2.800000;290.050000;288.550000;91;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;99840;mq;mq;-400;mq;mq;mq;mq;293.250000;mq;mq;4.800000;6.800000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;3.900000;5.300000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07255;2,02106E+13;101230;30;3;180;2.800000;290.350000;289.550000;95;14990;0;mq;mq;mq;mq;mq;mq;mq;mq;99290;mq;mq;-320;mq;mq;mq;mq;289.850000;mq;mq;3.700000;4.700000;-10;mq;0.000000;mq;mq;0.200000;0.200000;0.400000;14.500000;14.700000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07280;2,02106E+13;101330;160;1;170;3.700000;291.950000;291.250000;96;19050;0;mq;mq;100;2;150;mq;mq;mq;98780;mq;mq;-260;mq;mq;mq;mq;291.950000;mq;mq;6.100000;6.300000;-10;2;0.000000;mq;mq;0.400000;2.400000;8.700000;8.700000;8.700000;mq;mq;mq;mq;2;mq;150;3;mq;2100;7;mq;2940;mq;8;mq
07299;2,02106E+13;101090;110;3;270;9.000000;297.750000;290.450000;64;27490;0;mq;mq;mq;2;3960;mq;mq;mq;98010;mq;mq;-360;mq;mq;mq;mq;mq;mq;mq;14.700000;17.000000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;2;mq;3960;mq;mq;mq;mq;mq;mq;mq;mq;mq
07314;2,02106E+13;101180;-30;7;200;3.500000;291.950000;287.650000;76;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100910;mq;mq;-380;mq;mq;mq;mq;mq;mq;mq;5.600000;5.600000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;8.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07335;2,02106E+13;101200;30;0;220;1.200000;288.350000;287.550000;95;14730;0;mq;mq;mq;0;mq;mq;mq;mq;99780;mq;mq;-350;mq;mq;mq;mq;290.150000;mq;mq;2.500000;3.200000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;2.200000;9.300000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07434;2,02106E+13;101240;-30;5;130;1.500000;290.050000;289.550000;97;3050;10;mq;mq;100;1;150;mq;mq;mq;96600;mq;mq;-210;mq;mq;mq;mq;290.850000;mq;mq;2.600000;3.100000;-10;0;0.000000;mq;mq;0.200000;0.200000;0.200000;6.800000;6.800000;mq;mq;mq;mq;1;mq;150;6;mq;3180;8;mq;6120;mq;mq;mq
07460;2,02106E+13;101330;60;0;0;0.000000;291.150000;289.450000;90;45000;0;mq;mq;100;mq;1750;mq;mq;mq;97570;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;1.500000;-10;mq;0.000000;mq;mq;mq;2.000000;3.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07471;2,02106E+13;mq;20;0;260;1.400000;289.550000;286.050000;80;19930;0;mq;mq;75;6;2820;mq;mq;mq;92010;92500;788;-270;mq;mq;mq;mq;287.650000;mq;mq;2.800000;3.000000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;6;mq;2820;mq;mq;mq;mq;mq;mq;mq;mq;mq
07481;2,02106E+13;101340;120;0;100;2.700000;295.450000;289.450000;69;20000;2;2;2;90;3;1750;35;27;mq;98590;mq;mq;-210;mq;mq;mq;mq;mq;mq;mq;4.700000;5.400000;-10;0;0.000000;0.000000;-60;0.000000;0.000000;0.000000;0.000000;0.400000;mq;mq;mq;mq;3;6;1500;6;3;3900;mq;mq;mq;mq;mq;mq
07510;2,02106E+13;101200;-90;8;0;0.000000;290.050000;288.950000;93;15680;0;mq;mq;90;7;3120;mq;mq;mq;100630;mq;mq;-330;mq;mq;mq;mq;289.450000;mq;mq;0.700000;1.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;2.900000;18.100000;mq;mq;mq;mq;5;mq;3120;7;mq;3660;7;mq;5940;mq;mq;mq
07535;2,02106E+13;101230;-40;8;120;0.900000;290.450000;289.650000;95;19750;0;mq;mq;100;8;2250;mq;mq;mq;98200;mq;mq;-140;mq;mq;mq;mq;292.650000;mq;mq;2.100000;2.800000;-10;0;0.000000;mq;mq;0.000000;0.000000;-0.100000;24.600000;24.600000;mq;mq;mq;mq;1;mq;2160;7;mq;3420;8;mq;4440;mq;mq;mq
07558;2,02106E+13;101280;-10;0;160;3.200000;291.150000;287.450000;79;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;93270;mq;mq;-180;mq;mq;mq;mq;289.650000;mq;mq;5.700000;5.700000;-10;mq;0.000000;mq;mq;0.000000;0.000000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07577;2,02106E+13;101460;0;5;180;1.400000;295.650000;292.450000;82;17190;0;mq;mq;mq;mq;mq;mq;mq;mq;100600;mq;mq;-260;mq;mq;mq;mq;296.050000;mq;mq;2.300000;2.300000;-10;0;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07591;2,02106E+13;mq;30;8;250;1.600000;294.450000;286.150000;59;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;91740;mq;mq;-240;mq;289.650000;mq;303.050000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07607;2,02106E+13;101240;-60;8;280;0.600000;291.250000;289.950000;92;21190;61;mq;mq;100;8;1750;mq;mq;mq;100550;mq;mq;-120;mq;mq;mq;mq;293.550000;mq;mq;1.200000;3.600000;-10;mq;0.000000;mq;mq;-0.100000;2.600000;3.600000;5.600000;5.600000;mq;mq;mq;mq;7;mq;1860;7;mq;3240;7;mq;3960;mq;mq;mq
07621;2,02106E+13;101130;-160;8;360;0.800000;292.050000;290.750000;92;9490;0;mq;mq;100;8;250;mq;mq;mq;96970;mq;mq;-120;mq;mq;mq;mq;293.550000;mq;mq;1.600000;2.900000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;5;mq;210;7;mq;390;8;mq;690;mq;mq;mq
07630;2,02106E+13;101170;-70;8;170;1.600000;292.250000;289.650000;85;24170;0;mq;mq;mq;0;mq;mq;mq;mq;99430;mq;mq;-60;mq;mq;mq;mq;292.350000;mq;mq;2.100000;2.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07643;2,02106E+13;101380;0;0;110;4.100000;296.350000;294.050000;87;15000;0;mq;mq;mq;mq;mq;mq;mq;mq;101290;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;5.100000;-10;mq;0.000000;mq;mq;mq;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07650;2,02106E+13;101410;-70;8;90;4.700000;298.450000;291.150000;64;36450;0;mq;mq;100;8;4080;mq;mq;mq;101040;mq;mq;-260;mq;mq;mq;mq;295.650000;mq;mq;7.100000;7.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;4080;mq;mq;mq;mq;mq;mq;mq;mq;mq
07661;2,02106E+13;mq;mq;mq;170;5.500000;mq;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;7.200000;7.200000;-10;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07690;2,02106E+13;101610;90;3;240;1.200000;295.350000;293.950000;92;20000;1;2;2;75;1;250;35;23;12;101310;mq;mq;-170;mq;mq;mq;mq;295.050000;mq;mq;2.000000;2.000000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;6;270;1;3;4500;5;0;7000;mq;mq;mq
07747;2,02106E+13;101130;-60;8;220;5.000000;299.450000;286.950000;46;39840;0;mq;mq;mq;5;6780;mq;mq;mq;100630;mq;mq;-280;mq;mq;mq;mq;295.150000;mq;mq;7.900000;8.000000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;-0.100000;-0.100000;mq;mq;mq;mq;5;mq;6780;mq;mq;mq;mq;mq;mq;mq;mq;mq
07761;2,02106E+13;101440;20;1;40;2.700000;296.850000;290.850000;69;28080;0;mq;mq;mq;0;mq;mq;mq;mq;101340;mq;mq;-270;mq;mq;mq;mq;296.650000;mq;mq;4.500000;5.200000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07790;2,02106E+13;101510;0;0;300;2.200000;295.450000;294.750000;96;6250;0;mq;mq;100;8;150;mq;mq;mq;101370;mq;mq;-240;mq;mq;mq;mq;292.750000;mq;mq;3.200000;3.700000;-10;mq;0.000000;mq;mq;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;8;mq;120;mq;mq;mq;mq;mq;mq;mq;mq;mq
61968;2,02106E+13;101740;140;6;mq;mq;298.550000;293.150000;72;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101690;mq;mq;70;mq;295.750000;mq;301.750000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.200000;0.400000;7.800000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
61972;2,02106E+13;102380;110;8;140;9.300000;295.950000;290.450000;71;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;102310;mq;mq;0;mq;294.750000;mq;299.550000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
61976;2,02106E+13;101910;130;6;170;10.400000;297.150000;290.450000;66;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101820;mq;mq;50;mq;296.550000;mq;300.850000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.800000;0.800000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
61980;2,02106E+13;102200;-90;6;190;2.700000;290.450000;288.050000;86;60000;0;mq;mq;mq;0;mq;mq;mq;mq;102040;mq;mq;70;mq;mq;mq;mq;mq;mq;mq;3.600000;5.100000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
61996;2,02106E+13;102720;130;8;40;5.500000;285.150000;282.750000;85;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;102370;mq;mq;-410;mq;282.850000;mq;287.950000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.400000;0.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
61997;2,02106E+13;101350;410;1;220;9.500000;273.650000;268.250000;67;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;99530;mq;mq;250;mq;273.350000;mq;279.950000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;4.600000;20.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
61998;2,02106E+13;100010;-620;8;360;16.500000;276.850000;274.750000;86;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;99640;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;22.600000;-10;mq;mq;mq;mq;0.200000;mq;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
71805;2,02106E+13;101360;-20;7;210;1.200000;282.950000;280.550000;85;20000;1;0;0;10;0;8000;30;20;11;101270;mq;mq;-280;mq;mq;mq;mq;283.050000;mq;mq;2.000000;2.700000;-10;0;0.000000;0.000000;-60;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;0;8000;mq;mq;mq;mq;mq;mq;mq;mq;mq
78890;2,02106E+13;101840;150;2;100;8.000000;300.250000;297.550000;85;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101520;mq;mq;100;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;8.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
78894;2,02106E+13;101920;150;3;60;6.500000;300.650000;297.250000;82;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101410;mq;mq;100;mq;299.650000;mq;304.050000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
78922;2,02106E+13;101820;150;3;120;7.500000;300.850000;297.650000;83;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101380;mq;mq;90;mq;298.550000;mq;303.150000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
81401;2,02106E+13;101480;170;3;60;0.600000;297.750000;296.850000;95;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101420;mq;mq;20;mq;295.750000;mq;305.350000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;1.800000;4.000000;4.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
81405;2,02106E+13;101550;170;3;140;0.700000;298.450000;297.250000;93;19060;0;mq;mq;mq;1;800;mq;mq;mq;101460;mq;mq;50;304.850000;mq;304.850000;mq;300.250000;mq;mq;0.900000;1.600000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;18.600000;mq;mq;mq;mq;1;mq;720;mq;mq;mq;mq;mq;mq;mq;mq;mq
81408;2,02106E+13;101540;200;3;300;0.500000;298.350000;297.450000;95;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101460;mq;mq;30;mq;295.550000;mq;304.950000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;2.400000;6.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
81415;2,02106E+13;101560;200;3;50;1.400000;296.850000;295.850000;94;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100330;mq;mq;30;mq;295.950000;mq;306.450000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07005;2,02106E+13;100790;-90;6;160;2.600000;288.250000;288.250000;100;240;45;mq;mq;mq;mq;mq;mq;mq;mq;99940;mq;mq;-750;mq;mq;mq;mq;287.750000;mq;mq;4.800000;4.800000;-10;1;0.000000;mq;mq;0.000000;2.200000;2.200000;7.800000;7.800000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07015;2,02106E+13;100800;30;1;270;1.000000;289.450000;288.650000;95;3460;10;mq;mq;100;8;150;mq;mq;mq;100250;mq;mq;-650;mq;mq;mq;mq;290.350000;mq;mq;1.800000;3.900000;-10;mq;0.000000;mq;mq;0.000000;-0.100000;0.400000;13.000000;13.000000;mq;mq;mq;mq;8;mq;180;mq;mq;mq;mq;mq;mq;mq;mq;mq
07020;2,02106E+13;100720;0;4;200;5.000000;287.450000;286.950000;97;10000;1;2;mq;75;6;2500;30;25;mq;100610;mq;mq;-850;mq;mq;mq;mq;mq;mq;mq;7.700000;7.700000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;1.800000;2.200000;mq;mq;mq;mq;6;3;2500;mq;mq;mq;mq;mq;mq;mq;mq;mq
07027;2,02106E+13;100830;-10;8;210;2.600000;285.750000;285.450000;98;17490;0;mq;mq;mq;0;mq;mq;mq;mq;100030;mq;mq;-750;mq;mq;mq;mq;287.950000;mq;mq;3.800000;3.900000;-10;1;0.000000;mq;mq;0.000000;0.000000;18.200000;18.600000;19.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07037;2,02106E+13;100900;-30;5;220;5.400000;286.250000;285.650000;96;55120;0;mq;mq;75;6;150;mq;mq;mq;99100;mq;mq;-690;mq;mq;mq;mq;289.350000;mq;mq;7.300000;7.300000;-10;mq;0.000000;mq;mq;0.000000;0.000000;12.700000;19.800000;20.000000;mq;mq;mq;mq;6;mq;180;mq;mq;mq;mq;mq;mq;mq;mq;mq
07072;2,02106E+13;101010;70;1;220;4.200000;291.450000;289.650000;89;20000;0;mq;mq;mq;0;mq;mq;mq;mq;99900;mq;mq;-540;mq;mq;mq;mq;290.450000;mq;mq;6.900000;8.800000;-10;0;mq;mq;mq;0.000000;0.000000;0.000000;30.600000;30.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07110;2,02106E+13;100690;-130;8;140;2.500000;285.050000;284.150000;94;11050;0;mq;mq;100;8;3900;mq;mq;mq;99520;mq;mq;-800;mq;mq;mq;mq;282.350000;mq;mq;3.600000;4.200000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;9.800000;11.800000;mq;mq;mq;mq;3;mq;3900;8;mq;6300;mq;mq;mq;mq;mq;mq
07117;2,02106E+13;100710;-90;8;190;2.500000;285.850000;284.250000;90;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100020;mq;mq;-810;mq;mq;mq;mq;mq;mq;mq;3.600000;4.400000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07130;2,02106E+13;100880;-130;6;150;3.100000;286.950000;286.350000;96;14010;0;mq;mq;100;8;5460;mq;mq;mq;100440;mq;mq;-650;mq;mq;mq;mq;287.750000;mq;mq;4.700000;5.200000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;6.700000;14.400000;mq;mq;mq;mq;8;mq;5460;mq;mq;mq;mq;mq;mq;mq;mq;mq
07139;2,02106E+13;100980;-30;8;160;2.300000;287.350000;286.850000;97;12610;0;mq;mq;100;7;150;mq;mq;mq;99270;mq;mq;-550;mq;mq;mq;mq;291.750000;mq;mq;3.700000;5.100000;-10;1;mq;mq;mq;0.000000;0.000000;0.400000;6.000000;17.200000;mq;mq;mq;mq;7;mq;150;8;mq;7140;mq;mq;mq;mq;mq;mq
07149;2,02106E+13;101000;-10;5;210;2.200000;290.450000;289.450000;94;18740;0;2;2;90;7;450;mq;mq;mq;99950;mq;mq;-540;mq;mq;mq;mq;mq;mq;mq;3.800000;5.900000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;20.100000;20.300000;mq;mq;mq;mq;6;mq;330;7;mq;570;mq;mq;mq;mq;mq;mq
07168;2,02106E+13;101080;-20;8;180;4.800000;291.050000;289.750000;92;19900;0;mq;mq;mq;0;mq;mq;mq;mq;99700;mq;mq;-460;mq;mq;mq;mq;290.050000;mq;mq;6.600000;6.600000;-10;1;mq;mq;mq;0.000000;0.000000;-0.100000;0.200000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
