numer_sta;date;pmer;tend;cod_tend;dd;ff;t;td;u;vv;ww;w1;w2;n;nbas;hbas;cl;cm;ch;pres;niv_bar;geop;tend24;tn12;tn24;tx12;tx24;tminsol;sw;tw;raf10;rafper;per;etat_sol;ht_neige;ssfrai;perssfrai;rr1;rr3;rr6;rr12;rr24;phenspe1;phenspe2;phenspe3;phenspe4;nnuage1;ctype1;hnuage1;nnuage2;ctype2;hnuage2;nnuage3;ctype3;hnuage3;nnuage4;ctype4;hnuage4
07168;2,01705E+13;101320;100;1;230;4.900000;285.650000;284.050000;90;16150;0;mq;mq;mq;0;mq;mq;mq;mq;99910;mq;mq;300;mq;mq;mq;mq;284.950000;mq;mq;7.900000;8.200000;-10;1;0.000000;mq;mq;0.000000;0.000000;0.200000;1.200000;1.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07181;2,01705E+13;101240;110;1;240;3.700000;283.950000;283.350000;96;7620;0;mq;mq;100;8;250;mq;mq;mq;97180;mq;mq;0;mq;mq;mq;mq;283.950000;mq;mq;5.900000;6.400000;-10;mq;mq;mq;mq;0.000000;0.800000;2.400000;2.800000;3.000000;mq;mq;mq;mq;8;mq;240;mq;mq;mq;mq;mq;mq;mq;mq;mq
07190;2,01705E+13;101230;60;2;180;4.100000;285.450000;284.550000;94;28580;0;mq;mq;100;8;800;mq;mq;mq;99430;mq;mq;-140;mq;mq;mq;mq;285.150000;mq;mq;6.800000;7.600000;-10;2;0.000000;mq;mq;0.000000;0.200000;0.800000;5.600000;5.600000;mq;mq;mq;mq;7;mq;900;8;mq;1260;mq;mq;mq;mq;mq;mq
07207;2,01705E+13;101920;140;1;280;4.400000;285.850000;284.950000;94;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101400;mq;mq;1220;mq;mq;mq;mq;mq;mq;mq;7.600000;10.000000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07222;2,01705E+13;101860;150;3;260;2.400000;285.350000;283.750000;90;36280;0;mq;mq;100;8;450;mq;mq;mq;101550;mq;mq;1180;mq;mq;mq;mq;280.850000;mq;mq;3.900000;3.900000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;7.200000;mq;mq;mq;mq;8;mq;420;mq;mq;mq;mq;mq;mq;mq;mq;mq
07240;2,01705E+13;101690;140;1;250;4.700000;284.750000;283.350000;91;44540;0;mq;mq;100;6;450;mq;mq;mq;100340;mq;mq;980;mq;mq;mq;mq;284.850000;mq;mq;6.900000;8.300000;-10;2;0.000000;mq;mq;-0.100000;0.400000;0.400000;0.400000;17.700000;mq;mq;mq;mq;1;mq;300;6;mq;1440;8;mq;1680;mq;mq;mq
07255;2,01705E+13;101690;120;1;250;5.500000;284.050000;281.950000;87;20000;0;mq;mq;90;7;450;mq;mq;mq;99690;mq;mq;950;mq;mq;mq;mq;283.350000;mq;mq;9.900000;11.600000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;-0.100000;2.800000;mq;mq;mq;mq;6;mq;360;7;mq;810;7;mq;2700;mq;mq;mq
07280;2,01705E+13;101540;80;1;200;3.100000;284.250000;283.350000;94;30000;51;mq;mq;100;mq;1250;mq;mq;mq;98830;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;5.700000;-10;mq;0.000000;mq;mq;mq;0.200000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07299;2,01705E+13;101420;50;1;230;3.300000;285.050000;282.250000;83;60000;0;mq;mq;100;8;1750;mq;mq;mq;98180;mq;mq;120;mq;mq;mq;mq;284.650000;mq;mq;6.400000;8.100000;-10;1;0.000000;mq;mq;0.000000;0.600000;4.000000;10.900000;11.900000;mq;mq;mq;mq;7;mq;1560;8;mq;1980;mq;mq;mq;mq;mq;mq
07335;2,01705E+13;101890;130;1;230;2.900000;282.250000;281.350000;94;19460;0;mq;mq;mq;0;mq;mq;mq;mq;100430;mq;mq;1170;mq;mq;mq;mq;283.350000;mq;mq;4.000000;5.000000;-10;1;0.000000;mq;mq;0.000000;0.000000;0.000000;0.400000;7.900000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07434;2,01705E+13;101950;70;1;240;3.600000;283.350000;282.150000;92;17630;0;mq;mq;100;8;250;mq;mq;mq;97160;mq;mq;1070;mq;mq;mq;mq;284.150000;mq;mq;6.000000;8.000000;-10;1;0.000000;mq;mq;0.000000;-0.100000;-0.100000;0.200000;10.100000;mq;mq;mq;mq;6;mq;270;7;mq;690;8;mq;870;mq;mq;mq
07460;2,01705E+13;101840;70;1;260;2.100000;284.150000;278.850000;70;60000;0;mq;mq;75;5;1250;mq;mq;mq;97960;mq;mq;890;mq;mq;mq;mq;283.050000;mq;mq;5.600000;5.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;-0.100000;-0.100000;6.900000;mq;mq;mq;mq;5;mq;1140;6;mq;1620;mq;mq;mq;mq;mq;mq
07471;2,01705E+13;mq;50;2;230;0.500000;280.850000;277.450000;79;20000;0;mq;mq;100;8;1250;mq;mq;mq;92230;mq;809;760;mq;mq;mq;mq;278.950000;mq;mq;2.000000;6.300000;-10;1;0.000000;mq;mq;0.000000;0.000000;0.200000;1.900000;9.300000;mq;mq;mq;mq;8;mq;1230;mq;mq;mq;mq;mq;mq;mq;mq;mq
07481;2,01705E+13;101800;50;0;180;2.600000;284.650000;282.350000;86;40000;1;2;2;100;7;mq;30;23;mq;98930;mq;mq;750;mq;mq;mq;mq;mq;mq;mq;3.400000;3.700000;-10;2;0.000000;0.000000;-60;0.000000;0.800000;1.200000;6.100000;15.900000;mq;mq;mq;mq;7;3;2520;mq;mq;mq;mq;mq;mq;mq;mq;mq
07510;2,01705E+13;102150;80;2;230;2.300000;284.350000;283.450000;94;960;44;mq;mq;mq;1;150;mq;mq;mq;101570;mq;mq;1260;mq;mq;mq;mq;282.550000;mq;mq;2.900000;3.800000;-10;1;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;1;mq;180;mq;mq;mq;mq;mq;mq;mq;mq;mq
07535;2,01705E+13;102190;80;1;180;0.900000;280.350000;279.450000;94;20000;0;mq;mq;mq;0;mq;mq;mq;mq;99010;mq;mq;1130;mq;mq;mq;mq;281.050000;mq;mq;1.400000;2.000000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;2.400000;13.900000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07558;2,01705E+13;101980;-10;8;310;5.100000;281.850000;279.250000;84;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;93640;mq;mq;720;mq;mq;mq;mq;280.150000;mq;mq;9.700000;9.700000;-10;mq;0.000000;mq;mq;0.000000;0.000000;-0.100000;-0.100000;11.900000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07577;2,01705E+13;101880;80;3;30;0.800000;281.050000;279.650000;91;16130;0;mq;mq;mq;mq;mq;mq;mq;mq;100970;mq;mq;660;mq;mq;mq;mq;282.550000;mq;mq;1.200000;2.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.600000;12.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07591;2,01705E+13;mq;60;3;70;1.100000;278.150000;277.250000;94;820;45;mq;mq;mq;mq;mq;mq;mq;mq;91610;mq;1482;240;mq;mq;mq;mq;279.150000;mq;mq;1.700000;1.700000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;9.600000;23.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07607;2,01705E+13;102230;60;2;260;0.900000;283.050000;281.350000;89;42100;0;mq;mq;90;7;3060;mq;mq;mq;101510;mq;mq;1170;mq;mq;mq;mq;286.150000;mq;mq;1.400000;1.400000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;6.900000;mq;mq;mq;mq;7;mq;3060;7;mq;4500;mq;mq;mq;mq;mq;mq
07621;2,01705E+13;102280;20;0;210;3.400000;281.850000;279.650000;86;60000;0;mq;mq;mq;1;1250;mq;mq;mq;97900;mq;mq;1120;mq;mq;mq;mq;286.350000;mq;mq;4.100000;4.200000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;6.400000;mq;mq;mq;mq;1;mq;1290;mq;mq;mq;mq;mq;mq;mq;mq;mq
07627;2,01705E+13;102320;30;1;0;0.000000;280.550000;279.850000;95;20000;0;mq;mq;mq;0;mq;mq;mq;mq;97320;mq;mq;1090;mq;mq;mq;mq;279.150000;mq;mq;1.000000;1.400000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;9.500000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07630;2,01705E+13;102170;40;0;240;1.500000;282.850000;278.850000;76;60000;0;mq;mq;mq;0;mq;mq;mq;mq;100350;mq;mq;1120;mq;mq;mq;mq;283.550000;mq;mq;2.300000;4.300000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;1.200000;13.700000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07643;2,01705E+13;101900;30;3;270;4.500000;286.450000;280.850000;69;60000;0;mq;mq;mq;0;mq;mq;mq;mq;101800;mq;mq;690;mq;mq;mq;mq;286.450000;mq;mq;5.800000;5.800000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;11.700000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07650;2,01705E+13;101750;60;0;310;3.400000;286.450000;281.750000;73;60000;0;mq;mq;mq;0;mq;mq;mq;mq;101360;mq;mq;560;mq;mq;mq;mq;282.850000;mq;mq;4.200000;4.200000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;19.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07661;2,01705E+13;101530;40;0;280;11.900000;287.450000;281.150000;66;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;99940;mq;mq;230;mq;mq;mq;mq;mq;mq;mq;16.600000;16.900000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;1.400000;3.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07690;2,01705E+13;101170;120;1;330;2.400000;284.850000;283.250000;90;60000;0;0;0;mq;0;mq;mq;mq;mq;100860;mq;mq;-360;mq;mq;mq;mq;285.150000;mq;mq;3.800000;4.800000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;6.100000;16.900000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07747;2,01705E+13;102020;100;0;300;1.200000;288.450000;277.450000;48;60000;0;mq;mq;mq;0;mq;mq;mq;mq;101490;mq;mq;1000;mq;mq;mq;mq;284.350000;mq;mq;2.600000;5.400000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;2.800000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07761;2,01705E+13;101660;40;0;40;2.200000;286.150000;284.550000;90;33850;0;mq;mq;100;8;800;mq;mq;mq;101550;mq;mq;400;mq;mq;mq;mq;285.450000;mq;mq;3.200000;4.400000;-10;mq;0.000000;mq;mq;0.000000;0.000000;-0.100000;-0.100000;0.600000;mq;mq;mq;mq;7;mq;930;8;mq;1200;mq;mq;mq;mq;mq;mq
07790;2,01705E+13;100890;-100;5;290;12.200000;290.750000;278.950000;46;60000;0;mq;mq;mq;0;mq;mq;mq;mq;100750;mq;mq;-630;mq;mq;mq;mq;287.350000;mq;mq;17.900000;22.300000;-10;mq;0.000000;mq;mq;0.000000;0.000000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
61968;2,01705E+13;101280;10;mq;0;0.000000;300.250000;297.550000;85;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101250;mq;mq;10;mq;299.550000;mq;305.750000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.600000;0.600000;0.600000;0.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
61972;2,01705E+13;101630;10;mq;180;1.500000;295.450000;292.850000;85;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101560;mq;mq;-90;mq;294.350000;mq;301.750000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
61976;2,01705E+13;101430;10;mq;110;5.100000;299.650000;296.750000;84;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101350;mq;mq;-10;mq;298.250000;mq;303.650000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.200000;0.200000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
61980;2,01705E+13;101740;-70;8;110;5.500000;296.650000;291.350000;72;46690;0;mq;mq;90;1;1250;mq;mq;mq;101590;mq;mq;40;mq;mq;mq;mq;mq;mq;mq;8.100000;8.900000;-10;mq;mq;mq;mq;0.000000;-0.100000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;1;mq;1200;7;mq;5640;7;mq;6540;mq;9;mq
61996;2,01705E+13;101810;210;3;230;9.800000;285.150000;278.350000;63;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101460;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;15.400000;17.500000;-10;mq;mq;mq;mq;mq;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
61997;2,01705E+13;101080;50;1;170;2.100000;283.650000;281.750000;88;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;99330;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;10.800000;-10;mq;mq;mq;mq;mq;0.000000;5.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
61998;2,01705E+13;100880;130;3;250;12.900000;276.150000;272.350000;76;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100510;mq;mq;2580;mq;mq;mq;mq;mq;mq;mq;mq;21.100000;-10;mq;mq;mq;mq;0.000000;mq;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
71805;2,01705E+13;103180;-50;5;60;4.300000;276.450000;274.050000;84;30000;2;2;2;90;7;1750;35;mq;mq;103090;mq;mq;260;mq;mq;mq;mq;278.850000;mq;mq;6.200000;7.500000;-10;0;0.000000;0.000000;-60;0.000000;-0.100000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;7;6;1900;mq;mq;mq;mq;mq;mq;mq;mq;mq
78894;2,01705E+13;101520;0;mq;110;2.900000;299.250000;293.150000;69;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101020;mq;mq;40;mq;298.350000;mq;304.250000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
78897;2,01705E+13;101500;120;3;110;3.400000;299.150000;294.550000;76;41360;mq;mq;mq;mq;mq;mq;mq;mq;mq;101410;mq;mq;20;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
78922;2,01705E+13;101310;0;mq;80;7.600000;299.850000;295.450000;77;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101010;mq;mq;20;mq;297.650000;mq;302.650000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.200000;2.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
78925;2,01705E+13;101420;100;3;90;4.100000;298.550000;296.450000;88;35070;mq;mq;mq;mq;mq;mq;mq;mq;mq;101330;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;1.600000;1.600000;1.800000;1.800000;21.300000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
81405;2,01705E+13;101140;200;1;350;1.200000;298.750000;298.250000;97;60000;0;mq;mq;75;6;450;mq;mq;mq;101050;mq;mq;-60;304.850000;mq;304.850000;mq;299.150000;mq;mq;2.000000;2.600000;-10;mq;mq;mq;mq;-0.100000;0.800000;0.800000;0.800000;1.000000;mq;mq;mq;mq;5;mq;420;6;mq;660;mq;8;mq;mq;mq;mq
81408;2,01705E+13;101120;0;mq;20;0.500000;299.050000;298.550000;97;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101050;mq;mq;-60;mq;295.750000;mq;306.050000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.400000;0.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
81415;2,01705E+13;101110;0;mq;80;1.700000;299.250000;297.450000;90;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;99910;mq;mq;-120;mq;296.350000;mq;306.650000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;2.400000;2.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
89642;2,01705E+13;97740;180;2;90;6.200000;260.450000;253.050000;50;30000;2;1;1;25;2;1750;35;20;10;97190;mq;mq;mq;258.550000;mq;261.250000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;2;6;1500;mq;mq;mq;mq;mq;mq;mq;mq;mq
07005;2,01705E+13;101580;130;2;330;6.000000;282.650000;281.750000;94;3550;10;mq;mq;mq;mq;mq;mq;mq;mq;100700;mq;mq;460;mq;mq;mq;mq;283.750000;mq;mq;8.800000;9.100000;-10;12;0.000000;mq;mq;-0.100000;0.400000;0.800000;4.800000;5.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07015;2,01705E+13;101370;120;3;340;5.600000;284.050000;282.650000;91;3700;10;mq;mq;100;8;250;mq;mq;mq;100800;mq;mq;140;mq;mq;mq;mq;283.950000;mq;mq;9.100000;9.100000;-10;1;0.000000;mq;mq;0.000000;0.200000;0.600000;0.800000;0.800000;mq;mq;mq;mq;8;mq;240;mq;mq;mq;mq;mq;mq;mq;mq;mq
07020;2,01705E+13;101850;90;2;10;3.000000;284.250000;283.150000;93;8000;60;6;2;100;8;450;36;mq;mq;101750;mq;mq;1020;mq;mq;mq;mq;mq;mq;mq;4.300000;4.300000;-10;mq;mq;mq;mq;-0.100000;-0.100000;1.600000;2.800000;6.600000;mq;mq;mq;mq;8;7;400;mq;mq;mq;mq;mq;mq;mq;mq;mq
07027;2,01705E+13;101810;100;2;280;3.300000;283.550000;283.250000;98;1840;10;mq;mq;100;1;1250;mq;mq;mq;101000;mq;mq;1020;mq;mq;mq;mq;283.550000;mq;mq;4.600000;4.900000;-10;1;0.000000;mq;mq;0.000000;-0.100000;-0.100000;0.400000;3.400000;mq;mq;mq;mq;1;mq;1440;7;mq;1740;8;mq;2100;mq;mq;mq
07037;2,01705E+13;101670;150;2;330;3.500000;282.350000;281.550000;95;2110;61;mq;mq;100;7;250;mq;mq;mq;99830;mq;mq;820;mq;mq;mq;mq;282.150000;mq;mq;5.600000;8.800000;-10;mq;mq;mq;mq;0.400000;0.800000;1.200000;6.900000;12.300000;mq;mq;mq;mq;7;mq;240;7;mq;810;8;mq;1920;mq;mq;mq
07072;2,01705E+13;101270;70;3;280;2.000000;284.350000;283.850000;97;3850;53;mq;mq;100;8;250;mq;mq;mq;100130;mq;mq;250;mq;mq;mq;mq;284.750000;mq;mq;3.300000;3.400000;-10;2;0.000000;mq;mq;0.400000;0.400000;2.400000;3.600000;3.800000;mq;mq;mq;mq;8;mq;210;mq;mq;mq;mq;mq;mq;mq;mq;mq
07110;2,01705E+13;101920;60;0;250;2.000000;284.450000;283.650000;95;6560;0;mq;mq;100;8;450;mq;mq;mq;100740;mq;mq;1320;mq;mq;mq;mq;mq;mq;mq;3.400000;5.500000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;7;mq;300;8;mq;570;mq;mq;mq;mq;mq;mq
07117;2,01705E+13;101900;90;1;220;1.400000;283.950000;283.450000;97;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101200;mq;mq;1260;mq;mq;mq;mq;mq;mq;mq;2.100000;2.100000;-10;mq;mq;mq;mq;0.200000;0.600000;1.200000;1.200000;16.900000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07130;2,01705E+13;101840;60;1;270;3.200000;284.650000;282.850000;89;52270;0;mq;mq;100;8;450;mq;mq;mq;101390;mq;mq;1270;mq;mq;mq;mq;285.250000;mq;mq;4.700000;5.900000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;2.400000;8.000000;mq;mq;mq;mq;8;mq;360;mq;mq;mq;mq;mq;mq;mq;mq;mq
07139;2,01705E+13;101800;120;3;0;0.000000;283.450000;281.550000;88;4360;10;mq;mq;100;7;450;mq;mq;mq;100050;mq;mq;1110;mq;mq;mq;mq;284.850000;mq;mq;0.800000;2.400000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;-0.100000;14.900000;mq;mq;mq;mq;7;mq;390;7;mq;600;8;mq;1560;mq;mq;mq
07149;2,01705E+13;101480;140;2;310;5.500000;283.750000;282.550000;92;3280;61;6;6;90;7;250;37;mq;mq;100390;mq;mq;720;mq;mq;mq;mq;mq;mq;mq;9.500000;9.600000;-10;2;0.000000;0.000000;-30;0.400000;1.600000;2.800000;2.800000;4.400000;mq;mq;mq;mq;7;7;240;mq;mq;mq;mq;mq;mq;mq;mq;mq
07168;2,01705E+13;101360;30;3;240;6.400000;284.450000;283.150000;92;5300;0;mq;mq;100;8;450;mq;mq;mq;99940;mq;mq;470;mq;mq;mq;mq;284.450000;mq;mq;8.900000;10.700000;-10;1;0.000000;mq;mq;-0.100000;-0.100000;-0.100000;1.000000;1.400000;mq;mq;mq;mq;7;mq;420;8;mq;570;mq;mq;mq;mq;mq;mq
