numer_sta;date;pmer;tend;cod_tend;dd;ff;t;td;u;vv;ww;w1;w2;n;nbas;hbas;cl;cm;ch;pres;niv_bar;geop;tend24;tn12;tn24;tx12;tx24;tminsol;sw;tw;raf10;rafper;per;etat_sol;ht_neige;ssfrai;perssfrai;rr1;rr3;rr6;rr12;rr24;phenspe1;phenspe2;phenspe3;phenspe4;nnuage1;ctype1;hnuage1;nnuage2;ctype2;hnuage2;nnuage3;ctype3;hnuage3;nnuage4;ctype4;hnuage4
07181;2,02006E+13;101380;40;2;200;4.000000;292.750000;288.450000;76;49120;0;mq;mq;mq;5;2250;mq;mq;mq;97450;mq;mq;170;mq;mq;mq;mq;289.650000;mq;mq;5.200000;5.200000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;3.200000;mq;mq;mq;mq;5;mq;2460;mq;mq;mq;mq;mq;mq;mq;mq;mq
07190;2,02006E+13;101390;20;2;220;1.600000;292.650000;290.250000;86;38700;0;mq;mq;100;8;2250;mq;mq;mq;99640;mq;mq;120;mq;mq;mq;mq;292.250000;mq;mq;2.200000;2.400000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;6;mq;2340;7;mq;2760;8;mq;3360;mq;mq;mq
07207;2,02006E+13;101580;80;1;250;8.100000;289.550000;284.250000;71;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101070;mq;mq;470;mq;mq;mq;mq;mq;mq;mq;12.400000;15.800000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07222;2,02006E+13;101590;80;1;210;2.800000;288.450000;286.250000;87;60000;0;mq;mq;100;8;1750;mq;mq;mq;101280;mq;mq;300;mq;mq;mq;mq;287.950000;mq;mq;4.700000;4.700000;-10;0;0.000000;mq;mq;0.000000;-0.100000;-0.100000;-0.100000;6.200000;mq;mq;mq;mq;7;mq;1620;8;mq;2760;mq;mq;mq;mq;mq;mq
07240;2,02006E+13;101580;140;1;240;5.100000;289.850000;285.150000;74;41460;0;mq;mq;100;8;1250;mq;mq;mq;100260;mq;mq;280;mq;mq;mq;mq;287.650000;mq;mq;9.300000;9.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.200000;0.200000;mq;mq;mq;mq;2;mq;1140;8;mq;1410;mq;mq;mq;mq;mq;mq
07255;2,02006E+13;101600;30;2;250;4.900000;291.350000;288.550000;84;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;99660;mq;mq;220;mq;mq;mq;mq;289.850000;mq;mq;9.300000;9.300000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07280;2,02006E+13;101500;80;1;230;2.100000;294.250000;290.450000;79;60000;0;mq;mq;75;6;1750;mq;mq;mq;98890;mq;mq;280;mq;mq;mq;mq;294.250000;mq;mq;3.200000;3.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;4;mq;1560;6;mq;4320;mq;mq;mq;mq;mq;mq
07299;2,02006E+13;101460;30;1;190;1.900000;294.250000;290.450000;79;21110;0;mq;mq;100;8;1750;mq;mq;mq;98330;mq;mq;120;mq;mq;mq;mq;293.750000;mq;mq;3.000000;5.700000;-10;0;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;6;mq;1800;7;mq;2220;7;mq;2700;mq;9;mq
07314;2,02006E+13;101780;60;2;250;9.100000;291.750000;285.950000;69;mq;2;2;mq;90;7;450;34;27;mq;101510;mq;mq;290;mq;mq;mq;mq;mq;mq;mq;11.900000;12.500000;-10;1;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.400000;mq;mq;mq;mq;4;7;400;3;8;800;3;6;800;2;3;2200
07335;2,02006E+13;101740;130;1;220;3.500000;288.450000;286.250000;87;53910;0;mq;mq;90;7;1250;mq;mq;mq;100320;mq;mq;300;mq;mq;mq;mq;290.250000;mq;mq;5.200000;6.300000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;1.400000;1.400000;mq;mq;mq;mq;7;mq;1320;mq;mq;mq;mq;mq;mq;mq;mq;mq
07434;2,02006E+13;101790;40;1;260;2.400000;289.950000;288.450000;91;48120;0;mq;mq;100;8;450;mq;mq;mq;97120;mq;mq;300;mq;mq;mq;mq;292.550000;mq;mq;4.900000;5.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;6;mq;330;7;mq;690;8;mq;990;mq;mq;mq
07460;2,02006E+13;101670;100;1;240;3.200000;293.450000;288.450000;73;54730;0;mq;mq;mq;5;2580;mq;mq;mq;97920;mq;mq;190;mq;mq;mq;mq;292.850000;mq;mq;4.500000;8.300000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.600000;mq;mq;mq;mq;1;mq;2580;5;mq;3720;mq;mq;mq;mq;mq;mq
07471;2,02006E+13;mq;50;1;330;2.200000;287.950000;286.950000;94;16140;0;mq;mq;mq;1;2520;mq;mq;mq;92370;mq;821;80;mq;mq;mq;mq;290.150000;mq;mq;3.800000;3.800000;-10;1;mq;mq;mq;0.000000;0.000000;0.000000;14.400000;14.400000;mq;mq;mq;mq;1;mq;2520;mq;mq;mq;mq;mq;mq;mq;mq;mq
07481;2,02006E+13;101620;90;2;250;1.500000;294.150000;289.750000;76;32220;0;mq;mq;mq;5;1750;mq;mq;mq;98860;mq;mq;160;mq;mq;mq;mq;mq;mq;mq;2.100000;3.300000;-10;0;0.000000;mq;mq;0.000000;0.200000;0.200000;0.200000;0.200000;mq;mq;mq;mq;3;mq;1680;5;mq;2340;mq;mq;mq;mq;mq;mq
07510;2,02006E+13;101880;70;0;280;1.900000;292.450000;289.250000;82;41980;0;mq;mq;90;7;2250;mq;mq;mq;101310;mq;mq;330;mq;mq;mq;mq;293.550000;mq;mq;2.300000;3.500000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;4;mq;2040;7;mq;2400;mq;mq;mq;mq;mq;mq
07558;2,02006E+13;101650;0;0;360;2.600000;291.850000;289.950000;89;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;93640;mq;mq;110;mq;mq;mq;mq;292.150000;mq;mq;3.500000;5.100000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.800000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07577;2,02006E+13;101720;80;2;0;0.000000;291.950000;286.750000;72;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;100850;mq;mq;110;mq;mq;mq;mq;292.950000;mq;mq;0.900000;0.900000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07591;2,02006E+13;mq;30;2;40;1.700000;286.650000;285.750000;94;18630;0;mq;mq;mq;mq;mq;mq;mq;mq;92030;mq;831;130;mq;mq;mq;mq;285.850000;mq;mq;3.000000;3.000000;-10;mq;mq;mq;mq;0.000000;0.000000;3.700000;7.100000;7.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07607;2,02006E+13;101850;90;1;330;1.800000;292.750000;289.250000;80;60000;0;mq;mq;100;8;1750;mq;mq;mq;101160;mq;mq;270;mq;mq;mq;mq;296.450000;mq;mq;2.700000;4.100000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;7;mq;1560;8;mq;1980;mq;mq;mq;mq;mq;mq
07621;2,02006E+13;101780;30;1;190;1.100000;293.350000;291.250000;88;20000;0;mq;mq;100;8;1250;mq;mq;mq;97610;mq;mq;240;mq;mq;mq;mq;293.750000;mq;mq;1.700000;3.400000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;6;mq;1080;8;mq;1500;mq;mq;mq;mq;mq;mq
07627;2,02006E+13;101840;40;1;160;0.900000;290.650000;289.650000;94;17640;0;mq;mq;mq;3;1250;mq;mq;mq;97050;mq;mq;220;mq;mq;mq;mq;293.450000;mq;mq;1.300000;1.500000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;3;mq;1410;5;mq;3120;mq;mq;mq;mq;mq;mq
07630;2,02006E+13;101730;40;1;350;2.800000;295.650000;290.750000;74;26460;0;mq;mq;mq;3;2580;mq;mq;mq;100000;mq;mq;240;mq;mq;mq;mq;294.050000;mq;mq;4.700000;6.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;2580;3;mq;3480;mq;mq;mq;mq;mq;mq
07643;2,02006E+13;101670;-30;6;310;1.200000;294.350000;291.950000;86;33850;0;mq;mq;mq;5;3600;mq;mq;mq;101580;mq;mq;90;mq;mq;mq;mq;292.550000;mq;mq;2.100000;3.400000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;5;mq;3600;mq;mq;mq;mq;mq;mq;mq;mq;mq
07650;2,02006E+13;101730;30;2;130;1.600000;292.850000;287.250000;70;22600;0;mq;mq;mq;1;4620;mq;mq;mq;101350;mq;mq;140;mq;mq;mq;mq;293.950000;mq;mq;2.500000;3.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;4620;mq;mq;mq;mq;mq;mq;mq;mq;mq
07661;2,02006E+13;mq;mq;mq;320;3.800000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;4.700000;5.100000;-10;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07690;2,02006E+13;101620;-30;6;350;3.200000;296.450000;289.450000;65;53680;0;mq;mq;mq;0;mq;mq;mq;mq;101320;mq;mq;-10;mq;mq;mq;mq;295.350000;mq;mq;4.500000;5.200000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07747;2,02006E+13;101700;20;2;270;0.700000;294.050000;291.950000;88;26550;0;mq;mq;mq;0;mq;mq;mq;mq;101190;mq;mq;230;mq;mq;mq;mq;294.650000;mq;mq;1.100000;1.300000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07761;2,02006E+13;101630;60;1;50;2.700000;292.850000;290.050000;84;28970;0;mq;mq;mq;0;mq;mq;mq;mq;101520;mq;mq;130;mq;mq;mq;mq;293.850000;mq;mq;3.300000;3.900000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07790;2,02006E+13;101600;-10;5;250;1.600000;292.550000;291.050000;91;44200;0;mq;mq;mq;0;mq;mq;mq;mq;101460;mq;mq;10;mq;mq;mq;mq;294.650000;mq;mq;2.000000;2.300000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
61968;2,02006E+13;101330;150;7;130;1.100000;295.450000;294.050000;92;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101280;mq;mq;-20;mq;293.950000;mq;302.150000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
61972;2,02006E+13;101550;170;8;360;4.400000;296.150000;292.150000;78;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101480;mq;mq;-10;mq;295.650000;mq;298.450000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
61980;2,02006E+13;101920;-90;6;110;4.800000;294.150000;291.750000;86;9280;0;mq;mq;100;1;1250;mq;mq;mq;101770;mq;mq;-80;mq;mq;mq;mq;mq;mq;mq;6.700000;7.400000;-10;mq;mq;mq;mq;-0.100000;0.200000;1.200000;2.600000;2.600000;mq;mq;mq;mq;1;mq;1050;7;mq;1560;8;mq;1920;mq;mq;mq
61996;2,02006E+13;102200;80;8;280;5.300000;286.350000;284.750000;90;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101850;mq;mq;300;mq;285.850000;mq;288.750000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
61997;2,02006E+13;mq;110;0;190;10.300000;274.650000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;98990;mq;mq;320;mq;274.650000;mq;284.950000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;18.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
61998;2,02006E+13;mq;150;1;260;14.400000;278.950000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;98740;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;19.500000;-10;mq;mq;mq;mq;0.000000;mq;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
67005;2,02006E+13;101380;-160;6;160;3.900000;296.750000;293.650000;83;20000;0;mq;mq;mq;0;mq;mq;mq;mq;101300;mq;mq;-70;mq;mq;mq;mq;mq;mq;mq;5.100000;5.300000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
71805;2,02006E+13;101250;130;3;250;2.000000;285.750000;285.750000;100;330;45;mq;mq;101;9;30;mq;mq;mq;101170;mq;mq;-20;mq;mq;mq;mq;288.650000;mq;mq;2.800000;3.800000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.400000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
78890;2,02006E+13;101440;100;3;70;8.400000;301.250000;297.650000;81;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101120;mq;mq;-140;mq;300.350000;mq;304.350000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.200000;0.200000;0.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
78894;2,02006E+13;101530;110;2;60;9.700000;301.550000;297.750000;80;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101020;mq;mq;-120;mq;300.950000;mq;305.150000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
78897;2,02006E+13;101470;120;3;90;2.000000;299.950000;298.350000;91;18450;mq;mq;mq;mq;mq;mq;mq;mq;mq;101380;mq;mq;-140;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;-0.100000;0.200000;1.200000;1.400000;2.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
78922;2,02006E+13;101420;120;3;80;5.900000;301.350000;297.550000;80;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100980;mq;mq;-120;mq;300.050000;mq;303.450000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
78925;2,02006E+13;101360;110;3;90;5.200000;301.250000;297.450000;80;25080;0;mq;mq;mq;2;800;mq;mq;mq;101270;mq;mq;-90;305.150000;mq;305.150000;mq;mq;mq;mq;7.300000;8.200000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;-0.100000;-0.100000;mq;mq;mq;mq;1;mq;720;mq;mq;mq;mq;mq;mq;mq;mq;mq
81401;2,02006E+13;mq;mq;mq;140;0.500000;297.850000;297.850000;100;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;295.150000;mq;305.650000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;1.600000;2.600000;10.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
81405;2,02006E+13;101110;190;3;0;0.000000;299.050000;298.750000;98;43270;0;mq;mq;mq;1;800;mq;mq;mq;101020;mq;mq;-30;305.350000;mq;305.350000;mq;301.450000;mq;mq;0.000000;1.700000;-10;mq;mq;mq;mq;0.000000;-0.100000;-0.100000;-0.100000;0.200000;mq;mq;mq;mq;1;mq;720;mq;mq;mq;mq;mq;mq;mq;mq;mq
81408;2,02006E+13;101090;190;3;350;0.800000;297.950000;297.750000;99;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101010;mq;mq;10;mq;296.350000;mq;305.050000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;9.000000;9.800000;9.800000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
81415;2,02006E+13;101140;300;1;0;0.000000;297.350000;297.050000;98;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;99920;mq;mq;20;297.250000;mq;306.750000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.200000;21.100000;21.100000;21.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
89642;2,02006E+13;100180;60;3;70;2.100000;262.350000;254.150000;47;20000;2;1;1;60;2;3500;30;24;15;99620;mq;mq;mq;260.850000;mq;264.650000;mq;mq;mq;mq;mq;22.600000;-60;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;2;3;3900;3;0;6000;mq;mq;mq;mq;mq;mq
07005;2,02006E+13;101200;50;3;240;3.700000;287.750000;284.350000;80;14750;0;mq;mq;mq;mq;mq;mq;mq;mq;100340;mq;mq;250;mq;mq;mq;mq;287.450000;mq;mq;7.000000;7.000000;-10;0;mq;mq;mq;0.000000;0.000000;-0.100000;-0.100000;1.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07015;2,02006E+13;101130;50;2;200;4.500000;288.250000;283.650000;74;60000;0;mq;mq;100;8;800;mq;mq;mq;100570;mq;mq;190;mq;mq;mq;mq;287.250000;mq;mq;7.500000;7.500000;-10;0;mq;mq;mq;0.000000;-0.100000;-0.100000;0.600000;5.000000;mq;mq;mq;mq;1;mq;810;8;mq;1140;mq;mq;mq;mq;mq;mq
07020;2,02006E+13;101140;60;1;240;10.500000;287.750000;284.750000;82;10000;1;0;0;50;4;450;39;26;10;101030;mq;mq;510;mq;mq;mq;mq;mq;mq;mq;13.700000;15.500000;-10;mq;mq;mq;mq;0.000000;0.000000;0.200000;0.200000;2.400000;mq;mq;mq;mq;2;8;500;2;3;3000;mq;mq;mq;mq;mq;mq
07027;2,02006E+13;101330;40;1;230;5.000000;286.650000;283.850000;83;45560;0;mq;mq;100;2;800;mq;mq;mq;100530;mq;mq;450;mq;mq;mq;mq;287.250000;mq;mq;7.800000;8.000000;-10;1;0.000000;mq;mq;0.000000;0.000000;-0.100000;-0.100000;0.400000;mq;mq;mq;mq;2;mq;780;8;mq;6000;mq;mq;mq;mq;mq;mq
07037;2,02006E+13;101320;60;3;240;3.000000;287.050000;285.250000;89;48470;0;mq;mq;100;7;450;mq;mq;mq;99520;mq;mq;280;mq;mq;mq;mq;288.850000;mq;mq;4.600000;8.200000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.400000;0.400000;2.400000;mq;mq;mq;mq;7;mq;570;8;mq;6120;mq;mq;mq;mq;mq;mq
07072;2,02006E+13;101350;90;3;230;3.600000;290.650000;284.650000;68;20000;0;mq;mq;100;5;1250;mq;mq;mq;100230;mq;mq;160;mq;mq;mq;mq;289.650000;mq;mq;5.200000;7.800000;-10;0;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.800000;mq;mq;mq;mq;5;mq;1470;8;mq;1740;mq;mq;mq;mq;mq;mq
07110;2,02006E+13;101460;30;3;250;3.200000;284.150000;282.450000;89;19870;0;mq;mq;mq;1;800;mq;mq;mq;100280;mq;mq;810;mq;mq;mq;mq;287.050000;mq;mq;4.300000;5.400000;-10;0;0.000000;mq;mq;0.000000;0.200000;0.200000;0.400000;6.700000;mq;mq;mq;mq;1;mq;720;mq;mq;mq;mq;mq;mq;mq;mq;mq
07117;2,02006E+13;101350;40;3;230;6.400000;286.250000;284.150000;87;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100660;mq;mq;710;mq;mq;mq;mq;mq;mq;mq;9.900000;9.900000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;2.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07130;2,02006E+13;101500;10;3;220;2.900000;287.950000;284.950000;82;39980;0;mq;mq;100;8;1750;mq;mq;mq;101060;mq;mq;530;mq;mq;mq;mq;287.150000;mq;mq;5.200000;5.800000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;mq;6;mq;1500;8;mq;1860;mq;mq;mq;mq;mq;mq
07139;2,02006E+13;101470;70;3;220;3.900000;287.750000;284.150000;79;20000;0;mq;mq;90;6;800;mq;mq;mq;99750;mq;mq;360;mq;mq;mq;mq;290.750000;mq;mq;5.800000;8.300000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;2.400000;mq;mq;mq;mq;4;mq;660;6;mq;900;6;mq;1080;mq;mq;mq
