numer_sta;date;pmer;tend;cod_tend;dd;ff;t;td;u;vv;ww;w1;w2;n;nbas;hbas;cl;cm;ch;pres;niv_bar;geop;tend24;tn12;tn24;tx12;tx24;tminsol;sw;tw;raf10;rafper;per;etat_sol;ht_neige;ssfrai;perssfrai;rr1;rr3;rr6;rr12;rr24;phenspe1;phenspe2;phenspe3;phenspe4;nnuage1;ctype1;hnuage1;nnuage2;ctype2;hnuage2;nnuage3;ctype3;hnuage3;nnuage4;ctype4;hnuage4
07460;2,02204E+13;101940;-180;8;180;1.800000;285.950000;271.250000;36;47850;0;mq;mq;mq;0;mq;mq;mq;mq;98010;mq;mq;230;mq;mq;mq;mq;272.550000;mq;mq;5.500000;6.100000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07471;2,02204E+13;mq;-120;6;10;1.100000;282.750000;268.350000;36;20000;0;mq;mq;mq;0;mq;mq;mq;mq;92230;92500;809;360;mq;mq;mq;mq;270.550000;mq;mq;3.500000;4.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07481;2,02204E+13;102100;-160;8;350;2.700000;284.150000;269.250000;35;50000;1;0;0;50;1;800;31;20;11;99210;mq;mq;420;mq;mq;mq;mq;mq;mq;mq;4.900000;6.200000;-10;0;0.000000;0.000000;-60;0.000000;0.000000;0.000000;0.000000;1.200000;mq;mq;mq;mq;1;8;900;4;0;9000;mq;mq;mq;mq;mq;mq
07510;2,02204E+13;101600;-210;8;120;7.800000;289.550000;274.850000;37;20580;0;mq;mq;mq;0;mq;mq;mq;mq;101030;mq;mq;-440;mq;mq;mq;mq;275.850000;mq;mq;10.500000;12.500000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07535;2,02204E+13;101740;-160;8;140;2.900000;288.850000;273.850000;36;18290;0;mq;mq;mq;0;mq;mq;mq;mq;98670;mq;mq;-110;mq;mq;mq;mq;275.450000;mq;mq;6.700000;8.000000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07558;2,02204E+13;101650;-120;8;160;4.200000;286.950000;268.250000;27;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;93460;mq;mq;190;mq;mq;mq;mq;271.750000;mq;mq;7.300000;7.300000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07577;2,02204E+13;102010;-110;8;30;5.600000;287.250000;273.450000;39;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;101120;mq;mq;470;mq;mq;mq;mq;277.950000;mq;mq;9.500000;10.500000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07591;2,02204E+13;mq;120;8;190;4.500000;286.050000;264.250000;21;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;91600;mq;mq;890;mq;270.850000;mq;286.350000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07607;2,02204E+13;101520;-200;8;90;6.400000;291.450000;277.250000;39;36550;0;mq;mq;mq;0;mq;mq;mq;mq;100820;mq;mq;-500;mq;mq;mq;mq;277.550000;mq;mq;9.500000;9.900000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07621;2,02204E+13;101410;-160;8;30;3.600000;291.550000;278.350000;42;60000;0;mq;mq;mq;0;mq;mq;mq;mq;97210;mq;mq;-490;mq;mq;mq;mq;277.450000;mq;mq;6.400000;6.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07627;2,02204E+13;101490;-180;8;30;0.800000;291.350000;276.750000;38;20000;0;mq;mq;mq;0;mq;mq;mq;mq;96710;mq;mq;-350;mq;mq;mq;mq;278.050000;mq;mq;2.300000;3.300000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07630;2,02204E+13;101680;-200;8;130;6.100000;290.550000;274.950000;35;13320;0;mq;mq;mq;0;mq;mq;mq;mq;99910;mq;mq;-220;mq;mq;mq;mq;275.250000;mq;mq;10.100000;11.900000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07643;2,02204E+13;101970;-130;7;140;2.600000;288.650000;273.650000;36;50000;0;mq;mq;mq;mq;mq;mq;mq;mq;101870;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;7.200000;-10;mq;0.000000;mq;mq;mq;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07650;2,02204E+13;101900;-70;8;270;3.500000;288.550000;272.750000;34;43790;0;mq;mq;mq;0;mq;mq;mq;mq;101520;mq;mq;610;mq;mq;mq;mq;278.750000;mq;mq;4.300000;5.500000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07661;2,02204E+13;mq;mq;mq;140;4.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;8.200000;-10;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07690;2,02204E+13;101920;-10;8;200;5.800000;287.550000;277.250000;50;50000;1;0;0;50;0;mq;30;20;11;101610;mq;mq;1970;mq;mq;mq;mq;278.350000;mq;mq;7.900000;8.000000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;4;0;8000;mq;mq;mq;mq;mq;mq;mq;mq;mq
07747;2,02204E+13;101970;-100;8;90;5.100000;287.750000;277.750000;51;56070;0;mq;mq;mq;0;mq;mq;mq;mq;101440;mq;mq;200;mq;mq;mq;mq;276.450000;mq;mq;8.300000;9.900000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07761;2,02204E+13;101950;30;1;230;6.300000;289.750000;280.150000;53;20860;0;mq;mq;mq;0;mq;mq;mq;mq;101840;mq;mq;910;mq;mq;mq;mq;275.850000;mq;mq;8.300000;9.600000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07790;2,02204E+13;101910;0;0;90;3.600000;288.850000;276.650000;44;19690;0;mq;mq;mq;0;mq;mq;mq;mq;101770;mq;mq;1680;mq;mq;mq;mq;276.650000;mq;mq;6.200000;6.200000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
61968;2,02204E+13;100940;90;6;170;0.700000;304.150000;296.750000;65;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100900;mq;mq;50;mq;297.650000;mq;305.050000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;13.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
61972;2,02204E+13;101290;80;7;130;7.700000;302.950000;297.350000;72;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101220;mq;mq;-30;mq;299.950000;mq;304.150000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
61976;2,02204E+13;101110;50;7;mq;mq;300.050000;297.750000;87;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101020;mq;mq;130;mq;298.050000;mq;303.450000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;1.800000;2.000000;2.600000;2.800000;21.700000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
61980;2,02204E+13;101370;-20;5;130;8.500000;300.450000;294.750000;71;33440;0;mq;mq;100;8;2580;mq;mq;mq;101220;mq;mq;150;mq;mq;mq;mq;mq;mq;mq;13.100000;13.300000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;2580;mq;8;mq;mq;mq;mq;mq;mq;mq
61996;2,02204E+13;101970;140;8;340;8.600000;292.050000;290.150000;89;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101630;mq;mq;-670;mq;290.150000;mq;294.350000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;1.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
61997;2,02204E+13;102520;220;3;210;12.000000;277.450000;272.250000;69;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100700;mq;mq;2020;mq;275.350000;mq;279.150000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.400000;0.800000;3.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
61998;2,02204E+13;100290;390;1;280;12.300000;278.350000;271.450000;61;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;99920;mq;mq;40;mq;mq;mq;mq;mq;mq;mq;mq;17.000000;-10;mq;mq;mq;mq;0.000000;mq;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
67005;2,02204E+13;100950;-190;6;160;3.300000;305.450000;297.550000;63;20000;0;mq;mq;mq;1;800;mq;mq;mq;100870;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;4.900000;5.900000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;780;mq;mq;mq;mq;mq;mq;mq;mq;mq
71805;2,02204E+13;100270;70;1;130;1.800000;277.250000;276.950000;98;600;46;4;2;100;8;80;36;mq;mq;100180;mq;mq;-1540;mq;mq;mq;mq;274.750000;mq;mq;2.800000;2.900000;-10;2;0.000000;0.000000;-60;0.000000;-0.100000;-0.100000;3.200000;35.200000;mq;mq;mq;mq;8;7;60;mq;mq;mq;mq;mq;mq;mq;mq;mq
78890;2,02204E+13;101600;130;3;100;6.300000;299.050000;293.150000;70;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101280;mq;mq;-110;296.450000;mq;299.050000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
78894;2,02204E+13;101670;130;3;110;3.600000;299.350000;293.650000;71;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101150;mq;mq;-120;mq;297.850000;mq;303.950000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
78897;2,02204E+13;101620;140;3;120;5.600000;300.450000;293.250000;65;50120;mq;mq;mq;mq;mq;mq;mq;mq;mq;101530;mq;mq;-110;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
78925;2,02204E+13;101580;120;3;110;6.900000;300.150000;294.650000;72;33440;0;mq;mq;mq;1;800;mq;mq;mq;101490;mq;mq;-130;297.150000;mq;mq;302.050000;mq;mq;mq;9.300000;9.300000;-10;mq;mq;mq;mq;0.000000;0.000000;-0.100000;-0.100000;mq;mq;mq;mq;mq;1;mq;750;mq;mq;mq;mq;mq;mq;mq;mq;mq
81401;2,02204E+13;101250;180;3;70;1.000000;300.350000;298.950000;92;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101190;mq;mq;-100;mq;297.450000;mq;304.650000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;1.200000;1.200000;1.600000;8.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
81405;2,02204E+13;101280;210;2;70;5.900000;300.350000;296.350000;79;22990;0;mq;mq;mq;5;800;mq;mq;mq;101190;mq;mq;-80;297.950000;mq;mq;mq;300.450000;mq;mq;8.500000;8.600000;-10;mq;mq;mq;mq;-0.100000;-0.100000;0.200000;0.800000;2.600000;mq;mq;mq;mq;4;mq;660;4;mq;870;5;mq;1350;mq;mq;mq
81408;2,02204E+13;101240;190;2;60;2.100000;301.650000;298.050000;81;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101160;mq;mq;-80;mq;296.650000;mq;303.850000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;1.000000;1.200000;11.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
81415;2,02204E+13;mq;mq;mq;60;1.700000;298.450000;296.150000;87;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;296.750000;mq;304.950000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
89642;2,02204E+13;97970;-100;6;130;3.100000;257.150000;249.550000;48;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;97410;mq;mq;mq;257.050000;mq;260.450000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07005;2,02204E+13;101910;-160;8;140;4.100000;285.550000;273.350000;43;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;101040;mq;mq;130;mq;mq;mq;mq;275.050000;mq;mq;8.700000;8.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.200000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07015;2,02204E+13;101970;-140;8;150;3.700000;284.950000;274.250000;48;39970;0;mq;mq;mq;2;1750;mq;mq;mq;101400;mq;mq;350;mq;mq;mq;mq;268.350000;mq;mq;5.500000;7.400000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.200000;0.200000;mq;mq;mq;mq;2;mq;1740;mq;mq;mq;mq;mq;mq;mq;mq;mq
07020;2,02204E+13;101620;-200;8;mq;mq;285.550000;279.350000;66;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101510;mq;mq;-330;mq;mq;mq;mq;mq;mq;mq;mq;mq;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07027;2,02204E+13;101700;-210;8;120;5.600000;286.750000;275.950000;48;16580;0;mq;mq;mq;0;mq;mq;mq;mq;100890;mq;mq;-210;mq;mq;mq;mq;277.250000;mq;mq;8.200000;10.400000;-10;1;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07037;2,02204E+13;101830;-200;8;120;4.900000;285.650000;272.050000;39;30130;0;mq;mq;mq;0;mq;mq;mq;mq;99940;mq;mq;50;mq;mq;mq;mq;272.950000;mq;mq;7.100000;8.700000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07072;2,02204E+13;102030;-160;7;120;2.400000;285.450000;273.250000;43;18580;0;mq;mq;mq;0;mq;mq;mq;mq;100880;mq;mq;380;mq;mq;mq;mq;269.550000;mq;mq;4.800000;6.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;1.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07110;2,02204E+13;101270;-180;8;150;8.300000;286.950000;276.450000;49;19860;0;mq;mq;mq;2;5880;mq;mq;mq;100100;mq;mq;-690;mq;mq;mq;mq;271.750000;mq;mq;12.800000;14.500000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;2;mq;5880;mq;mq;mq;mq;mq;mq;mq;mq;mq
07130;2,02204E+13;101510;-260;8;130;7.000000;287.750000;275.650000;44;28100;0;mq;mq;mq;3;7140;mq;mq;mq;101070;mq;mq;-430;mq;mq;mq;mq;270.850000;mq;mq;10.700000;12.300000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;3;mq;7140;mq;mq;mq;mq;mq;mq;mq;mq;mq
07139;2,02204E+13;101700;-210;8;110;4.100000;286.750000;273.750000;41;20000;0;mq;mq;mq;0;mq;mq;mq;mq;99970;mq;mq;-130;mq;mq;mq;mq;279.350000;mq;mq;6.900000;8.000000;-10;1;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07149;2,02204E+13;101890;-210;6;140;2.200000;286.550000;274.850000;45;20000;2;1;1;75;1;1750;31;20;11;100810;mq;mq;130;mq;mq;mq;mq;mq;mq;mq;6.000000;7.400000;-10;0;0.000000;0.000000;-30;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;8;1700;3;0;6200;4;0;8000;mq;mq;mq
07168;2,02204E+13;101990;-200;6;130;2.500000;286.350000;272.650000;39;8840;0;mq;mq;mq;0;mq;mq;mq;mq;100570;mq;mq;270;mq;mq;mq;mq;270.750000;mq;mq;5.400000;6.000000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;1.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07181;2,02204E+13;102070;-140;8;160;1.200000;283.450000;270.750000;41;60000;0;mq;mq;mq;0;mq;mq;mq;mq;97880;mq;mq;430;mq;mq;mq;mq;273.150000;mq;mq;2.800000;4.500000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07190;2,02204E+13;102120;-110;8;220;2.900000;287.150000;272.250000;36;40120;0;mq;mq;mq;5;1750;mq;mq;mq;100310;mq;mq;590;mq;mq;mq;mq;272.450000;mq;mq;5.400000;5.500000;-10;0;0.000000;mq;mq;0.000000;0.000000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;2;mq;1800;5;mq;2400;mq;mq;mq;mq;mq;mq
07207;2,02204E+13;101350;-260;8;120;4.500000;285.150000;278.550000;64;20000;2;2;mq;100;8;3000;30;21;mq;100830;mq;mq;-700;mq;mq;mq;mq;mq;mq;mq;10.200000;14.100000;-10;0;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;4;3000;mq;mq;mq;mq;mq;mq;mq;mq;mq
07222;2,02204E+13;101410;-290;8;100;7.100000;288.650000;276.750000;45;55980;0;mq;mq;mq;1;6420;mq;mq;mq;101100;mq;mq;-500;mq;mq;mq;mq;271.550000;mq;mq;10.800000;12.200000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;6420;mq;mq;mq;mq;mq;mq;mq;mq;mq
07240;2,02204E+13;101670;-260;8;120;5.800000;288.250000;275.050000;41;13230;0;mq;mq;mq;0;mq;mq;mq;mq;100340;mq;mq;-140;mq;mq;mq;mq;279.650000;mq;mq;9.300000;10.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07255;2,02204E+13;101790;-230;8;120;5.600000;287.450000;273.650000;39;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;99810;mq;mq;10;mq;mq;mq;mq;273.650000;mq;mq;8.000000;9.000000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07280;2,02204E+13;101980;-200;8;70;2.400000;285.750000;272.850000;41;19680;0;mq;mq;mq;0;mq;mq;mq;mq;99350;mq;mq;310;mq;mq;mq;mq;275.250000;mq;mq;4.800000;6.000000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;2.800000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07299;2,02204E+13;102060;-130;8;20;1.800000;285.950000;270.450000;34;40000;3;0;0;50;3;1750;38;20;11;98800;mq;mq;520;mq;mq;mq;mq;275.750000;mq;mq;3.300000;4.300000;-10;0;0.000000;0.000000;-30;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;2;8;1800;2;6;2200;3;0;7800;mq;mq;mq
07335;2,02204E+13;101550;-250;6;110;4.900000;288.950000;272.650000;33;53650;0;mq;mq;mq;0;mq;mq;mq;mq;100130;mq;mq;-320;mq;mq;mq;mq;275.150000;mq;mq;10.200000;11.200000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07434;2,02204E+13;101430;-230;8;170;3.700000;289.750000;271.150000;28;37110;0;mq;mq;mq;0;mq;mq;mq;mq;96760;mq;mq;-280;mq;mq;mq;mq;274.250000;mq;mq;5.700000;6.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07460;2,02204E+13;101640;-250;8;340;1.600000;288.450000;273.450000;36;18860;0;mq;mq;mq;0;mq;mq;mq;mq;97760;mq;mq;-20;mq;mq;mq;mq;272.550000;mq;mq;4.200000;5.600000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07471;2,02204E+13;mq;-210;8;40;2.300000;287.050000;268.350000;27;19810;0;mq;mq;mq;0;mq;mq;mq;mq;92020;92500;789;130;mq;mq;mq;mq;270.550000;mq;mq;6.100000;6.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07481;2,02204E+13;101880;-190;8;360;2.400000;286.650000;271.850000;36;mq;2;0;0;40;0;9000;30;20;11;99020;mq;mq;170;mq;mq;mq;mq;mq;mq;mq;4.600000;5.800000;-10;0;0.000000;0.000000;-30;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;1;0;9000;2;0;9900;mq;mq;mq;mq;mq;mq
07510;2,02204E+13;101270;-320;8;100;7.300000;292.050000;274.550000;31;24510;0;mq;mq;mq;0;mq;mq;mq;mq;100710;mq;mq;-680;mq;mq;mq;mq;275.850000;mq;mq;10.400000;10.400000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07535;2,02204E+13;101420;-280;6;150;2.500000;291.850000;272.450000;27;20000;0;mq;mq;mq;0;mq;mq;mq;mq;98390;mq;mq;-340;mq;mq;mq;mq;275.450000;mq;mq;6.600000;7.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07558;2,02204E+13;101430;-160;8;160;6.200000;288.550000;269.650000;27;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;93300;mq;mq;20;mq;mq;mq;mq;271.750000;mq;mq;9.100000;9.900000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07577;2,02204E+13;101760;-240;6;20;5.200000;289.250000;272.950000;33;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;100880;mq;mq;260;mq;mq;mq;mq;277.950000;mq;mq;7.800000;8.200000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07591;2,02204E+13;mq;90;8;220;3.200000;288.150000;266.550000;22;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;91510;mq;mq;730;mq;270.850000;mq;288.350000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07607;2,02204E+13;101210;-300;8;100;5.500000;293.750000;276.050000;31;47330;0;mq;mq;mq;0;mq;mq;mq;mq;100520;mq;mq;-700;mq;mq;mq;mq;277.550000;mq;mq;8.000000;9.600000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07621;2,02204E+13;101140;-240;7;50;4.100000;293.050000;274.950000;30;44330;0;mq;mq;mq;0;mq;mq;mq;mq;96970;mq;mq;-660;mq;mq;mq;mq;277.450000;mq;mq;9.300000;9.900000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07627;2,02204E+13;101200;-250;6;60;2.900000;293.150000;274.550000;29;20000;0;mq;mq;mq;0;mq;mq;mq;mq;96460;mq;mq;-580;mq;mq;mq;mq;278.050000;mq;mq;5.100000;6.000000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
