numer_sta;date;pmer;tend;cod_tend;dd;ff;t;td;u;vv;ww;w1;w2;n;nbas;hbas;cl;cm;ch;pres;niv_bar;geop;tend24;tn12;tn24;tx12;tx24;tminsol;sw;tw;raf10;rafper;per;etat_sol;ht_neige;ssfrai;perssfrai;rr1;rr3;rr6;rr12;rr24;phenspe1;phenspe2;phenspe3;phenspe4;nnuage1;ctype1;hnuage1;nnuage2;ctype2;hnuage2;nnuage3;ctype3;hnuage3;nnuage4;ctype4;hnuage4
07627;2,02206E+13;102260;-70;6;260;0.600000;289.750000;288.750000;94;20000;0;mq;mq;mq;2;6720;mq;mq;mq;97430;mq;mq;40;mq;mq;mq;mq;292.050000;mq;mq;1.500000;2.800000;-10;0;0.000000;mq;mq;0.000000;1.600000;1.600000;1.600000;1.600000;mq;mq;mq;mq;2;mq;6720;mq;mq;mq;mq;mq;mq;mq;mq;mq
07630;2,02206E+13;102060;110;0;310;2.500000;295.850000;288.150000;62;42650;0;mq;mq;mq;0;mq;mq;mq;mq;100320;mq;mq;-60;mq;mq;mq;mq;294.550000;mq;mq;3.300000;4.500000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07643;2,02206E+13;102020;0;0;10;0.700000;292.150000;285.150000;64;17150;0;mq;mq;mq;0;mq;mq;mq;mq;101930;mq;mq;60;mq;mq;mq;mq;290.650000;mq;mq;1.400000;2.500000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07650;2,02206E+13;102010;-30;8;130;2.800000;292.550000;283.850000;57;60000;0;mq;mq;mq;2;4140;mq;mq;mq;101630;mq;mq;230;mq;mq;mq;mq;mq;mq;mq;3.300000;3.700000;-10;0;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;2;mq;4140;mq;mq;mq;mq;mq;mq;mq;mq;mq
07661;2,02206E+13;mq;mq;mq;300;7.500000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;10.300000;11.400000;-10;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07690;2,02206E+13;101910;-20;8;340;3.300000;296.550000;285.550000;50;50000;2;0;0;0;0;mq;30;20;10;101610;mq;mq;120;mq;mq;mq;mq;295.050000;mq;mq;4.800000;5.900000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07747;2,02206E+13;101950;-40;8;200;3.700000;296.250000;284.650000;48;60000;0;mq;mq;mq;0;mq;mq;mq;mq;101440;mq;mq;-10;mq;mq;mq;mq;mq;mq;mq;4.400000;4.400000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07761;2,02206E+13;102040;50;1;50;3.000000;290.050000;284.350000;69;60000;0;mq;mq;mq;0;mq;mq;mq;mq;101930;mq;mq;250;mq;mq;mq;mq;mq;mq;mq;4.800000;4.800000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07790;2,02206E+13;101970;60;0;0;0.000000;290.650000;283.950000;65;60000;0;mq;mq;mq;0;mq;mq;mq;mq;101830;mq;mq;220;mq;mq;mq;mq;mq;mq;mq;0.800000;3.500000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
61968;2,02206E+13;101480;150;6;mq;mq;293.950000;292.750000;93;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101430;mq;mq;10;mq;293.950000;mq;302.150000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;2.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
61972;2,02206E+13;101970;100;8;140;4.900000;295.450000;292.250000;82;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101900;mq;mq;-60;mq;293.450000;mq;299.350000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
61976;2,02206E+13;101580;130;6;mq;mq;297.550000;294.050000;81;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101490;mq;mq;-40;mq;296.250000;mq;300.450000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.400000;1.600000;1.600000;1.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
61980;2,02206E+13;101960;-90;8;130;2.100000;290.050000;284.950000;72;60000;0;mq;mq;mq;0;mq;mq;mq;mq;101800;mq;mq;40;mq;mq;mq;mq;mq;mq;mq;4.000000;6.500000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
61996;2,02206E+13;100520;130;7;280;12.900000;285.550000;284.250000;92;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100170;mq;mq;-1230;mq;285.550000;mq;288.850000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.400000;0.800000;0.800000;4.200000;4.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
61997;2,02206E+13;99570;110;6;260;13.300000;280.050000;278.150000;88;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;97820;mq;mq;-270;mq;273.350000;mq;280.450000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.600000;1.400000;4.000000;4.000000;5.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
61998;2,02206E+13;99000;-20;7;320;7.200000;272.150000;269.350000;79;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;98630;mq;mq;1370;mq;mq;mq;mq;mq;mq;mq;mq;12.300000;-10;mq;mq;mq;mq;0.000000;mq;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
71805;2,02206E+13;101240;100;3;260;5.500000;282.750000;281.650000;93;15000;2;0;0;50;0;7500;30;20;11;101150;mq;mq;350;mq;mq;mq;mq;283.950000;mq;mq;7.900000;9.400000;-10;0;0.000000;0.000000;-60;0.000000;0.000000;0.000000;0.000000;5.200000;mq;mq;mq;mq;4;0;7500;mq;mq;mq;mq;mq;mq;mq;mq;mq
78890;2,02206E+13;101620;150;3;80;8.800000;297.750000;293.250000;76;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101300;mq;mq;20;mq;295.950000;mq;302.150000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;1.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
78894;2,02206E+13;101680;140;3;90;3.100000;300.750000;296.150000;76;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101170;mq;mq;30;mq;299.950000;mq;304.950000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
78897;2,02206E+13;101630;160;1;90;5.000000;300.350000;296.150000;78;19270;mq;mq;mq;mq;mq;mq;mq;mq;mq;101540;mq;mq;30;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;-0.100000;2.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
78925;2,02206E+13;101520;130;3;100;8.600000;301.150000;296.350000;75;19740;0;mq;mq;100;8;800;mq;mq;mq;101430;mq;mq;-60;304.350000;mq;304.350000;mq;mq;mq;mq;13.100000;13.100000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;1.800000;mq;mq;mq;mq;5;mq;840;7;mq;1080;8;mq;1410;mq;mq;mq
81401;2,02206E+13;101190;230;3;0;0.000000;297.650000;297.350000;98;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101130;mq;mq;-120;mq;296.350000;mq;305.650000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;2.600000;4.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
81405;2,02206E+13;101260;210;3;80;1.500000;298.550000;296.450000;88;59930;0;mq;mq;mq;5;450;mq;mq;mq;101170;mq;mq;-180;303.850000;mq;303.850000;mq;300.650000;mq;mq;4.600000;4.600000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;6.300000;9.900000;mq;mq;mq;mq;3;mq;570;4;mq;720;5;mq;1200;mq;mq;mq
81408;2,02206E+13;101210;180;1;30;1.100000;297.650000;296.750000;95;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101130;mq;mq;-180;mq;296.150000;mq;305.050000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.200000;0.200000;6.300000;6.300000;7.500000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
81415;2,02206E+13;mq;mq;mq;0;0.000000;296.250000;296.250000;100;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;295.850000;mq;305.250000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;33.300000;33.300000;33.300000;33.300000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07005;2,02206E+13;102460;-40;6;270;2.100000;285.050000;284.850000;99;13310;0;mq;mq;mq;mq;mq;mq;mq;mq;101590;mq;mq;160;mq;mq;mq;mq;285.050000;mq;mq;3.300000;4.000000;-10;0;0.000000;mq;mq;0.200000;0.200000;0.200000;0.200000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07015;2,02206E+13;102400;-20;6;190;1.500000;284.250000;282.350000;88;17690;0;mq;mq;mq;0;mq;mq;mq;mq;101830;mq;mq;170;mq;mq;mq;mq;281.250000;mq;mq;1.800000;1.900000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07020;2,02206E+13;102550;-20;8;300;3.800000;286.850000;285.750000;93;12000;3;0;mq;25;0;6000;30;20;14;102440;mq;mq;280;mq;mq;mq;mq;mq;mq;mq;5.000000;5.100000;-10;mq;mq;mq;mq;0.200000;0.200000;0.200000;0.200000;0.400000;mq;mq;mq;mq;2;0;6000;mq;mq;mq;mq;mq;mq;mq;mq;mq
07027;2,02206E+13;102570;-50;8;260;2.400000;283.150000;282.650000;97;9990;0;mq;mq;mq;0;mq;mq;mq;mq;101750;mq;mq;210;mq;mq;mq;mq;287.750000;mq;mq;4.400000;5.600000;-10;1;0.000000;mq;mq;0.000000;0.200000;0.200000;0.200000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07037;2,02206E+13;102550;-20;8;0;0.000000;282.150000;280.950000;92;16240;0;mq;mq;mq;0;mq;mq;mq;mq;100630;mq;mq;180;mq;mq;mq;mq;285.450000;mq;mq;0.700000;2.900000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07072;2,02206E+13;102450;50;3;260;3.400000;286.150000;283.350000;83;20000;0;mq;mq;mq;0;mq;mq;mq;mq;101300;mq;mq;160;mq;mq;mq;mq;284.950000;mq;mq;4.700000;5.000000;-10;0;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07110;2,02206E+13;102690;-60;6;360;1.800000;283.650000;283.650000;100;560;44;mq;mq;mq;0;mq;mq;mq;mq;101490;mq;mq;300;mq;mq;mq;mq;281.050000;mq;mq;2.500000;3.400000;-10;0;0.000000;mq;mq;0.200000;0.200000;0.200000;0.200000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07117;2,02206E+13;102620;-70;8;300;2.800000;286.250000;284.850000;91;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101920;mq;mq;290;mq;mq;mq;mq;mq;mq;mq;5.200000;5.200000;-10;mq;mq;mq;mq;0.000000;0.200000;0.200000;0.200000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07130;2,02206E+13;102560;-60;8;340;2.300000;284.850000;284.250000;96;11740;0;mq;mq;mq;0;mq;mq;mq;mq;102110;mq;mq;230;mq;mq;mq;mq;285.150000;mq;mq;3.600000;4.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07139;2,02206E+13;102560;0;0;60;2.200000;283.650000;282.550000;93;10870;0;mq;mq;mq;0;mq;mq;mq;mq;100800;mq;mq;210;mq;mq;mq;mq;290.150000;mq;mq;3.100000;3.300000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
