numer_sta;date;pmer;tend;cod_tend;dd;ff;t;td;u;vv;ww;w1;w2;n;nbas;hbas;cl;cm;ch;pres;niv_bar;geop;tend24;tn12;tn24;tx12;tx24;tminsol;sw;tw;raf10;rafper;per;etat_sol;ht_neige;ssfrai;perssfrai;rr1;rr3;rr6;rr12;rr24;phenspe1;phenspe2;phenspe3;phenspe4;nnuage1;ctype1;hnuage1;nnuage2;ctype2;hnuage2;nnuage3;ctype3;hnuage3;nnuage4;ctype4;hnuage4
07168;2,02204E+13;99790;70;0;320;2.100000;284.250000;282.550000;89;12590;0;mq;mq;100;8;800;mq;mq;mq;98390;mq;mq;-170;mq;mq;mq;mq;282.750000;mq;mq;2.500000;3.700000;-10;1;0.000000;mq;mq;-0.100000;-0.100000;0.200000;0.400000;0.400000;mq;mq;mq;mq;8;mq;930;mq;mq;mq;mq;mq;mq;mq;mq;mq
07181;2,02204E+13;99830;0;5;250;0.800000;280.650000;279.250000;91;14420;0;mq;mq;90;1;1250;mq;mq;mq;95700;mq;mq;-270;mq;mq;mq;mq;280.550000;mq;mq;1.100000;3.300000;-10;mq;mq;mq;mq;-0.100000;-0.100000;-0.100000;-0.100000;2.600000;mq;mq;mq;mq;1;mq;1050;5;mq;2940;7;mq;3780;mq;mq;mq
07190;2,02204E+13;99710;-80;6;360;2.100000;283.550000;279.150000;74;14920;0;mq;mq;90;7;4380;mq;mq;mq;97920;mq;mq;-420;mq;mq;mq;mq;281.150000;mq;mq;3.000000;4.000000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;4;mq;4380;7;mq;4980;mq;mq;mq;mq;mq;mq
07207;2,02204E+13;100070;140;3;360;5.300000;285.750000;283.250000;85;3000;50;5;2;100;8;450;36;mq;mq;99560;mq;mq;410;mq;mq;mq;mq;mq;mq;mq;8.800000;8.800000;-10;1;mq;mq;mq;-0.100000;-0.100000;-0.100000;1.000000;2.200000;mq;mq;mq;mq;8;7;500;mq;mq;mq;mq;mq;mq;mq;mq;mq
07222;2,02204E+13;99880;140;3;330;1.600000;285.850000;283.950000;88;7450;0;mq;mq;100;8;2250;mq;mq;mq;99570;mq;mq;250;mq;mq;mq;mq;285.750000;mq;mq;2.800000;3.800000;-10;0;0.000000;mq;mq;0.000000;-0.100000;-0.100000;-0.100000;0.200000;mq;mq;mq;mq;1;mq;2340;8;mq;3540;mq;mq;mq;mq;mq;mq
07240;2,02204E+13;99750;150;2;30;2.100000;285.850000;284.450000;91;57070;0;mq;mq;100;8;1250;mq;mq;mq;98430;mq;mq;10;mq;mq;mq;mq;287.150000;mq;mq;3.700000;5.200000;-10;mq;0.000000;mq;mq;0.000000;5.900000;5.900000;7.300000;8.500000;mq;mq;mq;mq;7;mq;1230;7;mq;1500;8;mq;2520;mq;8;mq
07255;2,02204E+13;99720;120;1;90;2.200000;283.250000;282.350000;94;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;97760;mq;mq;-80;mq;mq;mq;mq;283.350000;mq;mq;2.600000;4.000000;-10;mq;0.000000;mq;mq;-0.100000;-0.100000;0.200000;0.400000;1.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07280;2,02204E+13;99870;20;2;160;2.300000;281.750000;281.150000;96;46130;51;mq;mq;100;8;1750;mq;mq;mq;97260;mq;mq;-70;mq;mq;mq;mq;284.050000;mq;mq;3.800000;5.400000;-10;2;0.000000;mq;mq;0.200000;1.200000;5.000000;10.200000;10.200000;mq;mq;mq;mq;8;mq;1920;mq;mq;mq;mq;mq;mq;mq;mq;mq
07299;2,02204E+13;99860;210;3;270;8.000000;283.050000;280.850000;86;7570;63;mq;mq;100;8;800;mq;mq;mq;96650;mq;mq;-230;mq;mq;mq;mq;283.450000;mq;mq;12.400000;12.400000;-10;2;0.000000;mq;mq;0.800000;0.800000;0.800000;0.800000;3.000000;mq;mq;mq;mq;3;mq;750;7;mq;930;8;mq;1170;mq;9;mq
07314;2,02204E+13;99910;190;1;310;4.200000;286.550000;285.150000;91;18000;2;2;mq;100;8;450;35;mq;mq;99640;mq;mq;330;mq;mq;mq;mq;mq;mq;mq;5.300000;6.500000;-10;0;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;8;6;500;mq;mq;mq;mq;mq;mq;mq;mq;mq
07335;2,02204E+13;99710;160;2;320;5.000000;284.150000;283.350000;95;18930;0;mq;mq;90;6;800;mq;mq;mq;98290;mq;mq;20;mq;mq;mq;mq;285.450000;mq;mq;7.100000;8.000000;-10;1;0.000000;mq;mq;0.000000;1.000000;1.200000;1.200000;1.400000;mq;mq;mq;mq;6;mq;780;7;mq;6480;mq;mq;mq;mq;mq;mq
07434;2,02204E+13;99650;110;3;280;5.000000;282.550000;282.550000;100;110;45;mq;mq;101;9;30;mq;mq;mq;94960;mq;mq;-30;mq;mq;mq;mq;283.850000;mq;mq;7.500000;8.500000;-10;1;0.000000;mq;mq;0.000000;2.000000;2.200000;10.700000;10.900000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07460;2,02204E+13;99850;130;3;180;4.800000;279.050000;276.850000;86;60000;0;mq;mq;90;3;1250;mq;mq;mq;95910;mq;mq;-70;mq;mq;mq;mq;281.650000;mq;mq;7.200000;9.500000;-10;1;0.000000;mq;mq;0.000000;0.000000;-0.100000;2.600000;2.600000;mq;mq;mq;mq;3;mq;1320;5;mq;1920;5;mq;6420;mq;mq;mq
07471;2,02204E+13;mq;120;3;140;1.400000;275.450000;274.450000;93;20000;0;mq;mq;100;8;800;mq;mq;mq;90350;92500;642;-90;mq;mq;mq;mq;277.450000;mq;mq;2.600000;2.600000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.200000;2.600000;5.200000;mq;mq;mq;mq;8;mq;780;mq;mq;mq;mq;mq;mq;mq;mq;mq
07481;2,02204E+13;99930;80;0;170;5.800000;282.350000;279.650000;83;25000;1;2;2;75;2;mq;35;27;mq;97090;mq;mq;-80;mq;mq;mq;mq;mq;mq;mq;8.700000;9.700000;-10;2;0.000000;0.000000;-60;0.000000;0.000000;-0.100000;11.700000;11.900000;mq;mq;mq;mq;2;6;1800;6;3;4600;mq;mq;mq;mq;mq;mq
07510;2,02204E+13;99980;140;2;280;4.900000;286.050000;284.650000;91;8560;0;mq;mq;100;8;250;mq;mq;mq;99410;mq;mq;530;mq;mq;mq;mq;284.150000;mq;mq;7.300000;7.800000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.200000;16.000000;mq;mq;mq;mq;7;mq;270;7;mq;930;8;mq;1200;mq;mq;mq
07535;2,02204E+13;99890;90;3;230;2.100000;281.850000;281.050000;95;20000;0;mq;mq;100;8;150;mq;mq;mq;96800;mq;mq;290;mq;mq;mq;mq;282.150000;mq;mq;5.100000;5.200000;-10;2;0.000000;mq;mq;0.600000;6.600000;11.300000;29.600000;37.100000;mq;mq;mq;mq;8;mq;150;mq;mq;mq;mq;mq;mq;mq;mq;mq
07558;2,02204E+13;100100;70;2;80;1.500000;277.250000;276.950000;98;7600;61;mq;mq;mq;mq;mq;mq;mq;mq;91780;mq;mq;150;mq;mq;mq;mq;277.750000;mq;mq;2.000000;2.400000;-10;mq;0.000000;mq;mq;1.400000;2.400000;4.600000;14.100000;14.700000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07577;2,02204E+13;100180;240;1;190;2.800000;281.350000;280.750000;96;17600;61;mq;mq;mq;mq;mq;mq;mq;mq;99290;mq;mq;20;mq;mq;mq;mq;282.950000;mq;mq;4.900000;4.900000;-10;2;0.000000;mq;mq;0.200000;0.200000;2.200000;23.100000;23.300000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07591;2,02204E+13;mq;70;3;160;2.900000;276.550000;275.650000;94;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;90240;mq;mq;-120;mq;276.550000;mq;283.450000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;2.400000;2.800000;9.600000;16.000000;19.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07607;2,02204E+13;100130;150;1;250;5.800000;284.650000;283.850000;95;4370;61;mq;mq;100;8;250;mq;mq;mq;99430;mq;mq;740;mq;mq;mq;mq;285.450000;mq;mq;9.900000;9.900000;-10;mq;0.000000;mq;mq;1.000000;1.000000;1.000000;1.200000;15.900000;mq;mq;mq;mq;6;mq;210;8;mq;390;mq;9;mq;mq;mq;mq
07621;2,02204E+13;100230;180;1;250;5.700000;283.450000;279.950000;79;56200;0;mq;mq;100;8;800;mq;mq;mq;95960;mq;mq;790;mq;mq;mq;mq;284.150000;mq;mq;9.400000;9.800000;-10;1;0.000000;mq;mq;0.000000;0.600000;0.600000;0.600000;9.500000;mq;mq;mq;mq;7;mq;840;8;mq;1320;mq;mq;mq;mq;mq;mq
07627;2,02204E+13;100220;150;1;0;0.000000;281.150000;280.750000;97;15150;61;mq;mq;100;8;1250;mq;mq;mq;95340;mq;mq;690;mq;mq;mq;mq;283.250000;mq;mq;1.000000;3.500000;-10;2;0.000000;mq;mq;1.800000;6.700000;10.500000;12.500000;19.200000;mq;mq;mq;mq;8;mq;1020;mq;mq;mq;mq;mq;mq;mq;mq;mq
07630;2,02204E+13;100110;100;3;250;4.200000;282.750000;282.150000;96;5840;63;mq;mq;100;8;450;mq;mq;mq;98320;mq;mq;580;mq;mq;mq;mq;284.050000;mq;mq;7.200000;7.900000;-10;2;0.000000;mq;mq;1.800000;6.500000;10.300000;10.700000;18.400000;mq;mq;mq;mq;8;mq;330;mq;8;mq;mq;mq;mq;mq;mq;mq
07643;2,02204E+13;100150;60;3;350;1.600000;282.450000;281.350000;93;60000;0;mq;mq;100;8;1750;mq;mq;mq;100050;mq;mq;130;mq;mq;mq;mq;284.250000;mq;mq;2.100000;2.900000;-10;mq;0.000000;mq;mq;0.000000;-0.100000;-0.100000;0.600000;1.400000;mq;mq;mq;mq;8;mq;1800;mq;mq;mq;mq;mq;mq;mq;mq;mq
07650;2,02204E+13;100170;70;1;90;2.800000;284.750000;282.150000;84;45790;0;mq;mq;90;7;5160;mq;mq;mq;99790;mq;mq;-30;mq;mq;mq;mq;281.850000;mq;mq;4.100000;4.700000;-10;1;0.000000;mq;mq;0.000000;0.000000;-0.100000;10.300000;11.100000;mq;mq;mq;mq;2;mq;5160;7;mq;6780;mq;mq;mq;mq;mq;mq
07661;2,02204E+13;mq;mq;mq;220;5.900000;mq;mq;mq;15000;1;0;mq;25;2;1250;32;20;10;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;8.500000;8.700000;-10;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;2;8;1200;mq;mq;mq;mq;mq;mq;mq;mq;mq
07690;2,02204E+13;100370;60;3;330;6.400000;284.150000;281.750000;85;20000;2;1;1;60;5;800;39;20;10;100060;mq;mq;-140;mq;mq;mq;mq;283.750000;mq;mq;7.900000;7.900000;-10;2;0.000000;mq;mq;0.000000;1.200000;3.400000;13.900000;16.500000;mq;mq;mq;mq;5;6;1000;1;9;900;mq;mq;mq;mq;mq;mq
07747;2,02204E+13;100140;100;3;250;2.100000;283.150000;280.750000;85;60000;0;mq;mq;90;7;1750;mq;mq;mq;99610;mq;mq;490;mq;mq;mq;mq;283.550000;mq;mq;3.300000;4.000000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;2;mq;1680;5;mq;4200;7;mq;4740;mq;mq;mq
07761;2,02204E+13;100820;-20;6;180;6.100000;287.550000;284.550000;82;15320;0;mq;mq;mq;1;800;mq;mq;mq;100710;mq;mq;60;mq;mq;mq;mq;285.350000;mq;mq;10.100000;10.100000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.800000;0.800000;mq;mq;mq;mq;1;mq;660;mq;mq;mq;mq;mq;mq;mq;mq;mq
07790;2,02204E+13;100640;20;2;180;3.400000;285.150000;278.550000;64;60000;0;mq;mq;mq;0;mq;mq;mq;mq;100500;mq;mq;-60;mq;mq;mq;mq;283.550000;mq;mq;5.600000;8.300000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.400000;0.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
61968;2,02204E+13;100940;100;6;90;5.200000;300.850000;296.850000;79;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100890;mq;mq;-30;mq;300.550000;mq;304.750000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
61972;2,02204E+13;101270;20;5;150;4.300000;297.450000;295.550000;89;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101200;mq;mq;90;mq;296.550000;mq;300.750000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;2.400000;2.600000;2.600000;3.000000;3.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
61976;2,02204E+13;101200;120;6;mq;mq;300.250000;295.850000;77;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101110;mq;mq;-20;mq;298.950000;mq;303.350000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.400000;1.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
61980;2,02204E+13;101630;-110;6;150;8.500000;296.350000;291.050000;72;19850;0;mq;mq;mq;5;1750;mq;mq;mq;101480;mq;mq;-20;mq;mq;mq;mq;mq;mq;mq;11.800000;12.100000;-10;mq;mq;mq;mq;-0.100000;-0.100000;0.200000;0.200000;0.200000;mq;mq;mq;mq;5;mq;1800;mq;mq;mq;mq;mq;mq;mq;mq;mq
61996;2,02204E+13;102970;10;5;210;2.900000;282.950000;278.350000;73;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;102610;mq;mq;940;mq;282.850000;mq;288.950000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
61997;2,02204E+13;102260;80;1;360;2.200000;275.850000;275.550000;98;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100440;mq;mq;1170;mq;275.450000;mq;288.650000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;21.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
61998;2,02204E+13;101180;290;1;230;10.800000;279.750000;277.750000;87;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100810;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;14.400000;-10;mq;mq;mq;mq;0.000000;mq;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
67005;2,02204E+13;100970;-120;6;40;3.900000;301.450000;297.650000;80;20000;0;mq;mq;mq;1;450;mq;mq;mq;100890;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;9.800000;9.800000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;13.600000;mq;mq;mq;mq;1;mq;570;mq;mq;mq;mq;mq;mq;mq;mq;mq
71805;2,02204E+13;100960;10;3;330;4.400000;277.350000;275.650000;89;30000;2;2;2;90;7;250;35;mq;mq;100870;mq;mq;-1080;mq;mq;mq;mq;278.050000;mq;mq;6.700000;7.800000;-10;1;0.000000;0.000000;-60;0.000000;0.000000;0.000000;0.600000;5.000000;mq;mq;mq;mq;1;7;240;7;6;400;mq;mq;mq;mq;mq;mq
78890;2,02204E+13;101400;80;3;mq;mq;296.850000;292.950000;79;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101080;mq;mq;30;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
78894;2,02204E+13;101480;130;3;60;8.100000;298.150000;290.850000;64;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100960;mq;mq;30;mq;296.750000;mq;302.450000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;1.600000;1.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
78897;2,02204E+13;101440;120;3;140;0.600000;295.450000;292.650000;84;26730;mq;mq;mq;mq;mq;mq;mq;mq;mq;101350;mq;mq;30;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.200000;2.800000;5.600000;5.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
78922;2,02204E+13;101390;130;3;90;5.800000;298.850000;292.950000;70;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100940;mq;mq;0;mq;297.750000;mq;302.850000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
78925;2,02204E+13;101350;140;3;80;2.400000;297.750000;293.850000;79;58270;0;mq;mq;mq;0;mq;mq;mq;mq;101260;mq;mq;0;303.150000;mq;303.150000;mq;mq;mq;mq;3.700000;4.400000;-10;mq;mq;mq;mq;0.000000;0.000000;0.400000;0.600000;1.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
81401;2,02204E+13;101080;160;1;150;0.500000;297.850000;297.550000;98;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101020;mq;mq;-30;mq;296.250000;mq;305.450000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.400000;1.600000;2.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
81405;2,02204E+13;101140;140;3;0;0.000000;296.550000;295.350000;93;49160;0;mq;mq;mq;0;mq;mq;mq;mq;101050;mq;mq;-30;302.750000;mq;302.750000;mq;299.050000;mq;mq;0.000000;0.900000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
81408;2,02204E+13;101150;200;1;0;0.000000;297.250000;296.950000;98;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101070;mq;mq;10;mq;295.750000;mq;304.850000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;2.800000;3.200000;26.500000;26.700000;26.900000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
81415;2,02204E+13;mq;mq;mq;0;0.000000;298.750000;297.150000;91;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;296.050000;mq;303.650000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
89642;2,02204E+13;98370;-40;8;140;5.700000;252.450000;246.150000;54;20000;2;1;1;75;6;1750;35;20;10;97800;mq;mq;mq;252.150000;mq;255.750000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;6;6;1800;mq;mq;mq;mq;mq;mq;mq;mq;mq
07005;2,02204E+13;100110;60;3;60;3.400000;283.550000;280.750000;83;17860;0;mq;mq;mq;mq;mq;mq;mq;mq;99250;mq;mq;50;mq;mq;mq;mq;282.550000;mq;mq;5.000000;7.200000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.200000;0.200000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07015;2,02204E+13;100110;0;5;10;4.500000;284.950000;277.850000;62;18070;0;mq;mq;90;7;2250;mq;mq;mq;99550;mq;mq;-40;mq;mq;mq;mq;280.450000;mq;mq;6.500000;7.000000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;-0.100000;-0.100000;mq;mq;mq;mq;7;mq;2100;7;mq;4980;mq;mq;mq;mq;mq;mq
07020;2,02204E+13;100220;20;3;20;7.900000;284.450000;282.350000;87;8000;2;2;mq;100;8;450;36;mq;mq;100110;mq;mq;240;mq;mq;mq;mq;mq;mq;mq;9.800000;11.700000;-10;mq;mq;mq;mq;0.000000;0.000000;0.400000;0.400000;0.400000;mq;mq;mq;mq;8;7;400;mq;mq;mq;mq;mq;mq;mq;mq;mq
07027;2,02204E+13;100120;100;1;340;2.200000;283.850000;283.050000;95;2790;10;mq;mq;100;8;2250;mq;mq;mq;99320;mq;mq;220;mq;mq;mq;mq;284.850000;mq;mq;4.200000;4.800000;-10;1;0.000000;mq;mq;0.000000;-0.100000;0.600000;0.600000;0.800000;mq;mq;mq;mq;1;mq;2040;8;mq;2640;mq;mq;mq;mq;mq;mq
07037;2,02204E+13;100080;90;3;350;2.000000;283.850000;281.050000;83;23510;0;mq;mq;100;3;1250;mq;mq;mq;98220;mq;mq;170;mq;mq;mq;mq;282.450000;mq;mq;2.400000;2.800000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;2.400000;2.400000;mq;mq;mq;mq;3;mq;1380;3;mq;2280;8;mq;3060;mq;mq;mq
07072;2,02204E+13;99910;30;3;260;2.400000;282.250000;279.850000;85;20000;0;mq;mq;100;8;1250;mq;mq;mq;98770;mq;mq;-90;mq;mq;mq;mq;278.750000;mq;mq;3.600000;3.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;4;mq;1140;8;mq;1470;mq;mq;mq;mq;mq;mq
07110;2,02204E+13;100330;60;3;20;3.900000;284.050000;281.750000;86;8050;0;mq;mq;100;8;2580;mq;mq;mq;99160;mq;mq;560;mq;mq;mq;mq;282.250000;mq;mq;7.200000;7.200000;-10;0;0.000000;mq;mq;0.000000;-0.100000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;8;mq;2580;mq;mq;mq;mq;mq;mq;mq;mq;mq
07117;2,02204E+13;100290;90;3;40;5.100000;284.050000;282.850000;92;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;99600;mq;mq;450;mq;mq;mq;mq;mq;mq;mq;6.500000;7.800000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
