numer_sta;date;pmer;tend;cod_tend;dd;ff;t;td;u;vv;ww;w1;w2;n;nbas;hbas;cl;cm;ch;pres;niv_bar;geop;tend24;tn12;tn24;tx12;tx24;tminsol;sw;tw;raf10;rafper;per;etat_sol;ht_neige;ssfrai;perssfrai;rr1;rr3;rr6;rr12;rr24;phenspe1;phenspe2;phenspe3;phenspe4;nnuage1;ctype1;hnuage1;nnuage2;ctype2;hnuage2;nnuage3;ctype3;hnuage3;nnuage4;ctype4;hnuage4
07240;2,02003E+13;101910;-100;8;190;2.900000;282.250000;280.150000;87;17440;0;mq;mq;100;8;1250;mq;mq;mq;100550;mq;mq;-290;mq;mq;mq;mq;279.250000;mq;mq;4.500000;4.800000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;-0.100000;0.200000;mq;mq;mq;mq;8;mq;1080;mq;mq;mq;mq;mq;mq;mq;mq;mq
07255;2,02003E+13;102060;-90;8;200;3.100000;279.550000;278.150000;91;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;100020;mq;mq;-200;mq;mq;mq;mq;277.750000;mq;mq;3.700000;4.200000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;1.200000;1.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07280;2,02003E+13;102170;-60;8;0;0.000000;278.750000;277.050000;89;29020;0;mq;mq;mq;5;2250;mq;mq;mq;99380;mq;mq;-50;mq;mq;mq;mq;281.350000;mq;mq;1.900000;4.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;5;mq;2100;mq;mq;mq;mq;mq;mq;mq;mq;mq
07299;2,02003E+13;102310;-50;6;180;3.200000;276.550000;273.750000;82;23880;0;mq;mq;mq;0;mq;mq;mq;mq;98940;mq;mq;10;mq;mq;mq;mq;275.550000;mq;mq;4.600000;4.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07314;2,02003E+13;101950;-160;8;160;3.200000;282.450000;281.650000;95;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;101670;mq;mq;-380;mq;mq;mq;mq;mq;mq;mq;4.500000;5.100000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;1.000000;1.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07335;2,02003E+13;101980;-120;8;190;3.100000;282.050000;281.250000;95;19520;0;mq;mq;100;8;1250;mq;mq;mq;100520;mq;mq;-280;mq;mq;mq;mq;282.350000;mq;mq;4.800000;4.800000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.200000;0.200000;mq;mq;mq;mq;8;mq;1230;mq;mq;mq;mq;mq;mq;mq;mq;mq
07434;2,02003E+13;102120;-120;8;150;1.000000;279.050000;276.850000;86;31810;0;mq;mq;mq;0;mq;mq;mq;mq;97240;mq;mq;-180;mq;mq;mq;mq;276.350000;mq;mq;1.800000;2.000000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07460;2,02003E+13;102250;-70;7;30;0.500000;275.250000;273.150000;86;33750;0;mq;mq;mq;0;mq;mq;mq;mq;98220;mq;mq;-90;mq;mq;mq;mq;274.650000;mq;mq;0.800000;1.500000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07471;2,02003E+13;mq;-50;8;230;2.200000;272.150000;270.550000;89;20000;0;mq;mq;mq;0;mq;mq;mq;mq;92380;mq;823;0;mq;mq;mq;mq;271.850000;mq;mq;2.800000;3.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07481;2,02003E+13;102180;-50;8;240;0.600000;278.050000;274.350000;77;25000;2;0;0;0;0;mq;30;20;10;99230;mq;mq;10;mq;mq;mq;mq;mq;mq;mq;1.000000;2.800000;-10;0;0.000000;0.000000;-60;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07510;2,02003E+13;102040;-200;8;140;1.000000;277.950000;277.250000;95;590;44;mq;mq;mq;0;mq;mq;mq;mq;101440;mq;mq;-370;mq;mq;mq;mq;278.850000;mq;mq;1.300000;2.000000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07535;2,02003E+13;102220;-100;8;130;2.900000;276.150000;274.550000;89;20000;0;mq;mq;90;7;4380;mq;mq;mq;98990;mq;mq;-160;mq;mq;mq;mq;276.250000;mq;mq;3.500000;3.500000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;7;mq;4380;mq;mq;mq;mq;mq;mq;mq;mq;mq
07558;2,02003E+13;102180;-80;8;30;2.600000;276.350000;273.250000;80;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;93650;mq;mq;-10;mq;mq;mq;mq;274.250000;mq;mq;3.500000;4.200000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07577;2,02003E+13;102060;20;3;30;2.600000;281.850000;274.050000;58;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;101150;mq;mq;70;mq;mq;mq;mq;279.750000;mq;mq;4.300000;7.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07591;2,02003E+13;mq;100;1;20;0.500000;275.650000;271.250000;73;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;91790;mq;812;200;mq;mq;mq;mq;276.050000;mq;mq;1.300000;1.800000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07607;2,02003E+13;102050;-200;8;70;2.000000;274.850000;273.850000;93;34510;0;mq;mq;mq;0;mq;mq;mq;mq;101310;mq;mq;-380;mq;mq;mq;mq;279.850000;mq;mq;2.800000;3.200000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07621;2,02003E+13;102150;-170;8;190;0.900000;275.450000;274.550000;94;17550;0;mq;mq;mq;0;mq;mq;mq;mq;97670;mq;mq;-310;mq;mq;mq;mq;278.950000;mq;mq;1.400000;2.400000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07627;2,02003E+13;102200;-150;8;140;2.900000;277.650000;276.350000;91;20000;0;mq;mq;mq;0;mq;mq;mq;mq;97150;mq;mq;-220;mq;mq;mq;mq;278.450000;mq;mq;3.900000;3.900000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07630;2,02003E+13;102160;-130;8;140;1.000000;278.250000;276.250000;87;8000;0;mq;mq;mq;mq;mq;mq;mq;mq;100310;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;3.100000;-10;mq;0.000000;mq;mq;mq;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07643;2,02003E+13;102000;-30;8;300;1.700000;281.250000;275.050000;65;60000;0;mq;mq;mq;0;mq;mq;mq;mq;101900;mq;mq;40;mq;mq;mq;mq;279.350000;mq;mq;2.400000;3.400000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07650;2,02003E+13;101920;130;1;300;2.100000;282.050000;274.450000;59;60000;0;mq;mq;mq;0;mq;mq;mq;mq;101530;mq;mq;180;mq;mq;mq;mq;282.550000;mq;mq;2.600000;5.200000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07661;2,02003E+13;mq;mq;mq;90;5.800000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;7.500000;8.900000;-10;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07690;2,02003E+13;101930;90;1;320;2.700000;285.550000;283.050000;85;19770;0;0;0;mq;5;1750;mq;mq;mq;101620;mq;mq;340;mq;mq;mq;mq;284.350000;mq;mq;3.000000;3.100000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;5;mq;1920;mq;mq;mq;mq;mq;mq;mq;mq;mq
07747;2,02003E+13;102110;-50;7;220;3.500000;281.250000;276.150000;70;59790;0;mq;mq;mq;0;mq;mq;mq;mq;101570;mq;mq;140;mq;mq;mq;mq;282.150000;mq;mq;5.300000;6.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07761;2,02003E+13;101900;90;1;30;2.100000;283.650000;282.050000;90;11270;0;mq;mq;mq;1;800;mq;mq;mq;101790;mq;mq;330;mq;mq;mq;mq;283.550000;mq;mq;3.100000;3.600000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;720;mq;mq;mq;mq;mq;mq;mq;mq;mq
07790;2,02003E+13;101880;80;1;250;1.100000;285.450000;283.150000;86;27970;0;mq;mq;100;2;1250;mq;mq;mq;101730;mq;mq;340;mq;mq;mq;mq;283.650000;mq;mq;1.600000;2.900000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;2;mq;1230;8;mq;1620;mq;mq;mq;mq;mq;mq
61968;2,02003E+13;100730;140;8;270;2.200000;301.550000;299.550000;89;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100680;mq;mq;-70;mq;301.350000;mq;304.750000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
61972;2,02003E+13;100910;150;6;230;2.800000;298.250000;296.350000;89;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100840;mq;mq;-200;mq;296.550000;mq;304.350000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.200000;0.200000;0.200000;0.200000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
61976;2,02003E+13;100670;150;6;30;8.900000;301.250000;297.050000;78;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100580;mq;mq;-140;mq;299.550000;mq;304.350000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;4.300000;6.500000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
61980;2,02003E+13;100920;-120;6;110;3.800000;298.050000;294.550000;81;60000;0;mq;mq;75;6;1750;mq;mq;mq;100770;mq;mq;-70;mq;mq;mq;mq;mq;mq;mq;5.000000;6.300000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.600000;mq;mq;mq;mq;6;mq;1500;mq;mq;mq;mq;mq;mq;mq;mq;mq
61996;2,02003E+13;102310;50;7;220;2.300000;285.450000;281.350000;76;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101960;mq;mq;120;mq;283.950000;mq;289.650000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;7.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
61997;2,02003E+13;102490;170;8;350;11.100000;280.050000;279.450000;96;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100690;mq;mq;-710;mq;279.050000;mq;283.150000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
61998;2,02003E+13;101930;0;0;260;7.700000;281.850000;279.150000;83;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101560;mq;mq;190;mq;mq;mq;mq;mq;mq;mq;mq;10.800000;-10;mq;mq;mq;mq;0.000000;mq;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
71805;2,02003E+13;100520;150;1;260;9.400000;273.450000;272.850000;96;2000;86;8;7;100;8;250;35;mq;mq;100430;mq;mq;-2540;mq;mq;mq;mq;273.050000;mq;mq;13.800000;15.800000;-10;11;-0.020000;0.010000;-60;-0.100000;-0.100000;-0.100000;-0.100000;12.500000;mq;mq;mq;mq;7;6;200;5;6;1100;mq;mq;mq;mq;mq;mq
78890;2,02003E+13;101480;90;3;80;5.300000;298.150000;293.450000;75;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101160;mq;mq;-50;mq;298.050000;mq;301.250000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;1.600000;3.200000;3.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
78894;2,02003E+13;101540;100;3;30;3.700000;298.250000;293.550000;75;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101020;mq;mq;-70;mq;296.950000;mq;304.650000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
78897;2,02003E+13;101510;110;3;70;1.500000;296.750000;293.650000;83;41650;mq;mq;mq;mq;mq;mq;mq;mq;mq;101420;mq;mq;-40;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;4.800000;9.200000;9.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
78922;2,02003E+13;101490;90;3;90;3.800000;298.650000;294.750000;79;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101040;mq;mq;-50;mq;298.050000;mq;303.750000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;2.600000;2.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
78925;2,02003E+13;101450;80;3;90;2.900000;297.350000;294.250000;83;60000;0;mq;mq;mq;1;1750;mq;mq;mq;101360;mq;mq;-50;302.150000;mq;302.150000;mq;mq;mq;mq;4.300000;4.600000;-10;mq;mq;mq;mq;0.000000;0.000000;3.200000;3.600000;3.600000;mq;mq;mq;mq;1;mq;1500;mq;mq;mq;mq;mq;mq;mq;mq;mq
81401;2,02003E+13;101200;160;3;30;0.700000;297.650000;295.850000;90;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101140;mq;mq;0;mq;294.750000;mq;307.250000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
81405;2,02003E+13;101230;140;3;350;0.500000;298.350000;294.850000;81;28890;0;mq;mq;mq;0;mq;mq;mq;mq;101140;mq;mq;-20;304.650000;mq;304.650000;mq;298.950000;mq;mq;1.000000;4.400000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
81408;2,02003E+13;101170;210;3;mq;mq;298.450000;296.350000;88;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101090;mq;mq;-10;mq;295.850000;mq;307.050000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
81415;2,02003E+13;101090;190;3;0;0.000000;300.850000;297.450000;82;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;99890;mq;mq;20;mq;295.950000;mq;308.750000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
89642;2,02003E+13;98280;80;2;130;8.700000;262.850000;252.950000;40;30000;2;1;1;60;1;3500;30;23;12;97730;mq;mq;mq;261.450000;mq;263.650000;mq;mq;mq;mq;mq;21.100000;-60;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;1;3;3000;5;0;5400;mq;mq;mq;mq;mq;mq
07005;2,02003E+13;101440;-210;6;160;2.500000;280.250000;279.050000;92;10680;0;mq;mq;mq;mq;mq;mq;mq;mq;100560;mq;mq;-470;mq;mq;mq;mq;278.450000;mq;mq;4.600000;4.600000;-10;1;0.000000;mq;mq;0.000000;0.000000;0.000000;1.000000;4.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07015;2,02003E+13;101440;-220;8;160;4.400000;280.450000;279.750000;95;5650;0;mq;mq;75;5;250;mq;mq;mq;100860;mq;mq;-570;mq;mq;mq;mq;276.950000;mq;mq;6.300000;6.600000;-10;1;0.000000;mq;mq;0.000000;0.000000;0.000000;2.000000;2.000000;mq;mq;mq;mq;5;mq;240;6;mq;6720;mq;mq;mq;mq;mq;mq
07020;2,02003E+13;101120;-240;8;200;9.800000;282.650000;280.250000;85;10000;3;2;mq;100;8;450;36;mq;mq;101010;mq;mq;-310;mq;mq;mq;mq;mq;mq;mq;14.800000;14.800000;-10;2;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;8;7;500;mq;mq;mq;mq;mq;mq;mq;mq;mq
07027;2,02003E+13;101400;-170;7;210;4.300000;281.650000;278.950000;83;60000;0;mq;mq;100;8;800;mq;mq;mq;100580;mq;mq;-360;mq;mq;mq;mq;276.850000;mq;mq;7.300000;7.500000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;1.800000;mq;mq;mq;mq;8;mq;600;mq;mq;mq;mq;mq;mq;mq;mq;mq
07037;2,02003E+13;101520;-160;6;190;3.400000;278.650000;278.250000;97;15840;0;mq;mq;mq;2;6660;mq;mq;mq;99660;mq;mq;-410;mq;mq;mq;mq;278.950000;mq;mq;4.200000;4.600000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;3.400000;mq;mq;mq;mq;2;mq;6660;mq;mq;mq;mq;mq;mq;mq;mq;mq
07072;2,02003E+13;101740;-170;8;130;3.400000;279.550000;278.450000;93;20000;0;mq;mq;100;8;450;mq;mq;mq;100570;mq;mq;-370;mq;mq;mq;mq;277.150000;mq;mq;4.300000;4.900000;-10;mq;0.000000;mq;mq;0.000000;0.000000;-0.100000;0.200000;0.800000;mq;mq;mq;mq;8;mq;420;mq;mq;mq;mq;mq;mq;mq;mq;mq
07110;2,02003E+13;101120;-270;8;190;7.700000;281.950000;280.850000;93;51880;0;mq;mq;100;8;450;mq;mq;mq;99930;mq;mq;-520;mq;mq;mq;mq;281.950000;mq;mq;10.700000;12.900000;-10;1;0.000000;mq;mq;0.000000;1.000000;1.000000;1.200000;1.800000;mq;mq;mq;mq;1;mq;360;8;mq;1080;mq;mq;mq;mq;mq;mq
07117;2,02003E+13;101110;-270;8;210;4.700000;282.450000;280.050000;85;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100410;mq;mq;-410;mq;mq;mq;mq;mq;mq;mq;8.900000;8.900000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.800000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
