numer_sta;date;pmer;tend;cod_tend;dd;ff;t;td;u;vv;ww;w1;w2;n;nbas;hbas;cl;cm;ch;pres;niv_bar;geop;tend24;tn12;tn24;tx12;tx24;tminsol;sw;tw;raf10;rafper;per;etat_sol;ht_neige;ssfrai;perssfrai;rr1;rr3;rr6;rr12;rr24;phenspe1;phenspe2;phenspe3;phenspe4;nnuage1;ctype1;hnuage1;nnuage2;ctype2;hnuage2;nnuage3;ctype3;hnuage3;nnuage4;ctype4;hnuage4
07222;2,02106E+13;101290;-10;5;270;0.800000;287.350000;286.850000;97;1360;10;mq;mq;90;3;80;mq;mq;mq;100980;mq;mq;-570;mq;mq;mq;mq;284.750000;mq;mq;1.500000;1.800000;-10;0;0.000000;mq;mq;0.000000;0.000000;-0.100000;0.400000;2.600000;mq;mq;mq;mq;1;mq;90;3;mq;1260;7;mq;1620;mq;mq;mq
07240;2,02106E+13;101200;-70;8;90;2.100000;290.950000;289.950000;94;17690;0;mq;mq;mq;mq;mq;mq;mq;mq;99890;mq;mq;-640;mq;mq;mq;mq;293.350000;mq;mq;2.700000;4.900000;-10;1;0.000000;mq;mq;-0.100000;0.400000;0.400000;0.400000;1.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07255;2,02106E+13;101350;30;3;190;1.600000;291.750000;285.950000;69;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;99410;mq;mq;-470;mq;mq;mq;mq;291.150000;mq;mq;2.000000;5.100000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07280;2,02106E+13;101460;-50;6;320;2.300000;289.150000;285.850000;81;37410;0;mq;mq;mq;0;mq;mq;mq;mq;98880;mq;mq;-430;mq;mq;mq;mq;286.550000;mq;mq;2.700000;3.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07299;2,02106E+13;101600;-30;5;250;0.900000;288.250000;287.650000;96;5130;0;mq;mq;mq;4;4080;mq;mq;mq;98400;mq;mq;-340;mq;mq;mq;mq;289.550000;mq;mq;1.300000;2.500000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;4;mq;4080;mq;mq;mq;mq;mq;mq;mq;mq;mq
07335;2,02106E+13;101270;-30;5;190;2.500000;291.350000;287.050000;76;37500;61;mq;mq;100;8;3060;mq;mq;mq;99870;mq;mq;-580;mq;mq;mq;mq;292.050000;mq;mq;3.600000;4.300000;-10;0;0.000000;mq;mq;-0.100000;-0.100000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;8;mq;3060;mq;8;mq;mq;mq;mq;mq;mq;mq
07434;2,02106E+13;101410;110;0;110;3.700000;289.450000;288.650000;95;32810;0;mq;mq;100;1;450;mq;mq;mq;96750;mq;mq;-430;mq;mq;mq;mq;290.250000;mq;mq;6.700000;9.900000;-10;2;0.000000;mq;mq;2.200000;3.000000;3.000000;3.000000;3.000000;mq;mq;mq;mq;1;mq;300;3;mq;2520;5;mq;3060;mq;8;mq
07460;2,02106E+13;101370;100;3;250;9.100000;291.950000;286.550000;71;8730;63;mq;mq;100;8;1750;mq;mq;mq;97610;mq;mq;-440;mq;mq;mq;mq;289.850000;mq;mq;14.700000;20.200000;-10;2;0.000000;mq;mq;0.600000;0.600000;0.600000;0.600000;0.600000;mq;mq;mq;mq;1;mq;1980;3;mq;2520;7;mq;3060;mq;9;mq
07481;2,02106E+13;101420;-10;7;140;4.200000;293.150000;287.050000;68;40000;1;1;1;50;0;mq;30;20;12;98650;mq;mq;-410;mq;mq;mq;mq;mq;mq;mq;5.800000;8.000000;-10;0;0.000000;0.000000;-60;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;4;0;8000;mq;mq;mq;mq;mq;mq;mq;mq;mq
07510;2,02106E+13;101390;-20;8;250;1.400000;290.550000;288.550000;88;33760;0;mq;mq;100;8;800;mq;mq;mq;100820;mq;mq;-550;mq;mq;mq;mq;290.150000;mq;mq;2.300000;4.200000;-10;1;0.000000;mq;mq;0.000000;0.000000;2.200000;2.200000;2.200000;mq;mq;mq;mq;1;mq;600;8;mq;1020;mq;9;mq;mq;mq;mq
07535;2,02106E+13;101340;-160;5;70;2.700000;289.750000;289.450000;98;18970;0;mq;mq;100;2;250;mq;mq;mq;98300;mq;mq;-540;mq;mq;mq;mq;291.750000;mq;mq;4.500000;6.800000;-10;2;0.000000;mq;mq;1.000000;21.500000;26.900000;26.900000;26.900000;mq;mq;mq;mq;2;mq;210;3;mq;2400;5;mq;3000;mq;mq;mq
07558;2,02106E+13;101480;-20;8;50;4.200000;287.550000;285.950000;90;16960;63;mq;mq;mq;mq;mq;mq;mq;mq;93350;mq;mq;-350;mq;mq;mq;mq;288.650000;mq;mq;5.500000;5.900000;-10;mq;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07577;2,02106E+13;101560;10;1;0;0.000000;292.450000;287.250000;72;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;100690;mq;mq;-250;mq;mq;mq;mq;293.650000;mq;mq;1.200000;1.800000;-10;0;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07591;2,02106E+13;mq;90;1;350;1.700000;288.150000;279.450000;56;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;91840;mq;mq;-20;mq;283.650000;mq;300.350000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07607;2,02106E+13;101420;-90;6;250;2.100000;289.950000;288.150000;89;17960;0;mq;mq;100;8;800;mq;mq;mq;100720;mq;mq;-520;mq;mq;mq;mq;291.050000;mq;mq;3.100000;3.700000;-10;mq;0.000000;mq;mq;0.000000;0.000000;6.200000;6.200000;6.200000;mq;mq;mq;mq;8;mq;600;mq;mq;mq;mq;mq;mq;mq;mq;mq
07621;2,02106E+13;101430;-90;7;280;2.600000;288.450000;287.650000;95;5350;0;mq;mq;100;8;150;mq;mq;mq;97200;mq;mq;-460;mq;mq;mq;mq;291.450000;mq;mq;4.000000;4.800000;-10;mq;0.000000;mq;mq;0.000000;0.000000;4.800000;13.000000;13.200000;mq;mq;mq;mq;6;mq;180;8;mq;300;mq;mq;mq;mq;mq;mq
07627;2,02106E+13;101420;-40;8;0;0.000000;288.150000;287.350000;95;20000;0;mq;mq;90;7;450;mq;mq;mq;96610;mq;mq;-510;mq;mq;mq;mq;290.150000;mq;mq;1.200000;3.500000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.400000;0.400000;0.400000;mq;mq;mq;mq;7;mq;360;mq;mq;mq;mq;mq;mq;mq;mq;mq
07630;2,02106E+13;101380;120;1;270;2.500000;291.750000;290.050000;90;28360;0;mq;mq;mq;1;800;mq;mq;mq;99630;mq;mq;-480;mq;mq;mq;mq;292.850000;mq;mq;3.900000;4.400000;-10;1;0.000000;mq;mq;0.000000;-0.100000;1.200000;1.200000;1.200000;mq;mq;mq;mq;1;mq;720;mq;mq;mq;mq;mq;mq;mq;mq;mq
07643;2,02106E+13;101510;-40;7;20;1.500000;293.350000;289.950000;81;39800;0;mq;mq;100;8;5160;mq;mq;mq;101420;mq;mq;-290;mq;mq;mq;mq;292.550000;mq;mq;2.300000;4.700000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;7;mq;5160;8;mq;5820;mq;9;mq;mq;mq;mq
07650;2,02106E+13;101560;-20;5;80;2.900000;294.750000;285.050000;54;18730;0;mq;mq;mq;1;4140;mq;mq;mq;101190;mq;mq;-100;mq;mq;mq;mq;291.450000;mq;mq;4.900000;4.900000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;4140;mq;mq;mq;mq;mq;mq;mq;mq;mq
07661;2,02106E+13;mq;mq;mq;110;3.300000;mq;mq;mq;15000;2;0;mq;25;0;7000;30;20;11;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;4.700000;4.700000;-10;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;2;0;7000;mq;mq;mq;mq;mq;mq;mq;mq;mq
07690;2,02106E+13;101530;-50;8;300;3.000000;295.050000;290.650000;76;40000;2;0;0;0;0;mq;30;20;10;101230;mq;mq;-100;mq;mq;mq;mq;294.150000;mq;mq;4.800000;5.200000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07747;2,02106E+13;101340;-50;6;240;1.100000;293.250000;290.050000;82;39560;0;mq;mq;mq;1;5400;mq;mq;mq;100830;mq;mq;-480;mq;mq;mq;mq;291.750000;mq;mq;1.600000;2.900000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;5400;mq;mq;mq;mq;mq;mq;mq;mq;mq
07761;2,02106E+13;101570;20;0;50;3.900000;291.250000;287.750000;80;44210;0;mq;mq;mq;0;mq;mq;mq;mq;101460;mq;mq;-220;mq;mq;mq;mq;291.450000;mq;mq;5.300000;5.300000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07790;2,02106E+13;101550;0;4;240;1.800000;292.750000;291.050000;90;30440;0;mq;mq;mq;1;450;mq;mq;mq;101410;mq;mq;-120;mq;mq;mq;mq;mq;mq;mq;2.200000;2.600000;-10;mq;0.000000;mq;mq;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;1;mq;420;mq;mq;mq;mq;mq;mq;mq;mq;mq
61968;2,02106E+13;101490;90;8;mq;mq;297.250000;292.950000;77;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101440;mq;mq;20;mq;294.550000;mq;302.650000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
61972;2,02106E+13;101670;60;8;360;2.000000;296.150000;292.750000;81;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101600;mq;mq;50;mq;292.950000;mq;298.650000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
61976;2,02106E+13;101720;80;6;140;5.200000;296.750000;293.850000;84;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101630;mq;mq;60;mq;296.550000;mq;300.550000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.600000;0.600000;0.600000;0.600000;0.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
61980;2,02106E+13;101880;-140;8;140;4.600000;295.350000;290.450000;74;60000;0;mq;mq;100;2;1250;mq;mq;mq;101730;mq;mq;30;mq;mq;mq;mq;mq;mq;mq;7.100000;7.100000;-10;mq;mq;mq;mq;0.000000;1.000000;1.200000;1.200000;1.200000;mq;mq;mq;mq;2;mq;1440;7;mq;1680;8;mq;2640;mq;mq;mq
61996;2,02106E+13;102560;10;3;240;2.500000;282.050000;280.650000;91;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;102200;mq;mq;230;mq;281.650000;mq;286.650000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.600000;0.600000;0.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
61997;2,02106E+13;100120;590;6;170;3.500000;277.150000;276.150000;93;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;98340;mq;mq;-2240;mq;275.450000;mq;278.350000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
61998;2,02106E+13;101360;100;3;260;9.800000;274.450000;269.350000;69;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100980;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;15.900000;-10;mq;mq;mq;mq;0.000000;mq;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
71805;2,02106E+13;102860;-10;4;200;2.800000;285.450000;284.350000;93;17000;1;2;2;90;7;1250;35;mq;mq;102770;mq;mq;-420;mq;mq;mq;mq;286.750000;mq;mq;4.300000;4.300000;-10;0;0.000000;0.000000;-60;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;5;6;1000;6;6;1500;mq;mq;mq;mq;mq;mq
78890;2,02106E+13;101560;100;3;90;7.500000;300.350000;295.050000;73;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101240;mq;mq;90;mq;299.350000;mq;303.150000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
78894;2,02106E+13;101540;90;1;120;3.600000;300.550000;295.050000;72;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101030;mq;mq;30;mq;296.550000;mq;304.150000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;4.200000;4.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
78922;2,02106E+13;101540;100;3;120;8.700000;300.450000;295.450000;74;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101100;mq;mq;70;mq;299.750000;mq;302.550000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
81401;2,02106E+13;101190;150;3;40;0.500000;298.250000;297.250000;94;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101130;mq;mq;-90;mq;295.450000;mq;305.350000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.200000;0.400000;0.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
81405;2,02106E+13;101240;120;3;190;0.700000;298.750000;296.750000;89;29370;0;mq;mq;mq;2;800;mq;mq;mq;101150;mq;mq;-90;304.550000;mq;304.550000;mq;300.850000;mq;mq;0.900000;1.700000;-10;mq;mq;mq;mq;-0.100000;-0.100000;-0.100000;2.000000;6.100000;mq;mq;mq;mq;2;mq;720;mq;mq;mq;mq;mq;mq;mq;mq;mq
81408;2,02106E+13;101240;190;3;0;0.000000;298.250000;297.550000;96;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101160;mq;mq;-60;mq;295.450000;mq;304.850000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.600000;0.800000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
81415;2,02106E+13;101250;240;1;90;0.600000;297.450000;296.250000;93;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100030;mq;mq;-50;mq;294.950000;mq;306.450000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07005;2,02106E+13;101450;-150;8;60;3.400000;289.850000;289.550000;98;7170;0;mq;mq;mq;mq;mq;mq;mq;mq;100600;mq;mq;-300;mq;mq;mq;mq;289.250000;mq;mq;5.700000;6.100000;-10;0;mq;mq;mq;0.000000;-0.100000;-0.100000;-0.100000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07015;2,02106E+13;101550;-100;8;40;2.500000;290.350000;289.050000;92;2100;10;mq;mq;100;8;4440;mq;mq;mq;100990;mq;mq;-240;mq;mq;mq;mq;290.850000;mq;mq;3.300000;3.800000;-10;0;mq;mq;mq;0.000000;0.000000;0.000000;-0.100000;1.600000;mq;mq;mq;mq;3;mq;4440;8;mq;5040;mq;mq;mq;mq;mq;mq
07020;2,02106E+13;101230;-150;6;90;7.400000;287.550000;287.250000;98;mq;mq;6;2;mq;mq;mq;mq;mq;mq;101120;mq;mq;-410;mq;mq;mq;mq;mq;mq;mq;10.000000;11.700000;-10;mq;mq;mq;mq;1.700000;6.100000;7.700000;11.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07027;2,02106E+13;101180;-190;6;30;1.100000;288.850000;288.550000;98;10150;0;mq;mq;100;8;1750;mq;mq;mq;100390;mq;mq;-530;mq;mq;mq;mq;289.950000;mq;mq;2.300000;3.400000;-10;1;0.000000;mq;mq;0.000000;-0.100000;-0.100000;7.000000;7.000000;mq;mq;mq;mq;2;mq;1560;6;mq;2220;8;mq;2880;mq;9;mq
07037;2,02106E+13;101340;-100;8;110;4.400000;289.450000;287.850000;90;10360;61;mq;mq;100;8;2250;mq;mq;mq;99550;mq;mq;-380;mq;mq;mq;mq;291.350000;mq;mq;6.800000;6.800000;-10;mq;0.000000;mq;mq;-0.100000;-0.100000;-0.100000;0.200000;0.200000;mq;mq;mq;mq;5;mq;2280;8;mq;2640;mq;8;mq;mq;mq;mq
07072;2,02106E+13;101400;-140;8;310;0.800000;288.550000;287.050000;91;20000;0;mq;mq;mq;3;3240;mq;mq;mq;100270;mq;mq;-360;mq;mq;mq;mq;288.650000;mq;mq;1.500000;1.600000;-10;0;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;3240;3;mq;4080;mq;mq;mq;mq;mq;mq
07110;2,02106E+13;101140;-210;7;70;2.000000;285.850000;285.050000;95;5520;0;mq;mq;100;8;80;mq;mq;mq;99970;mq;mq;-600;mq;mq;mq;mq;285.550000;mq;mq;2.900000;4.000000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;90;mq;mq;mq;mq;mq;mq;mq;mq;mq
07117;2,02106E+13;101130;-180;6;110;0.900000;287.050000;286.750000;98;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100440;mq;mq;-570;mq;mq;mq;mq;mq;mq;mq;2.200000;2.200000;-10;mq;mq;mq;mq;0.000000;0.400000;0.400000;0.600000;0.800000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07130;2,02106E+13;101140;-150;8;150;1.000000;287.050000;287.050000;100;280;44;mq;mq;75;6;80;mq;mq;mq;100700;mq;mq;-580;mq;mq;mq;mq;288.250000;mq;mq;1.600000;2.200000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;1.900000;28.400000;mq;mq;mq;mq;4;mq;90;6;mq;1260;6;mq;2580;mq;mq;mq
07139;2,02106E+13;101180;-80;6;320;1.300000;289.350000;287.850000;91;14660;0;mq;mq;100;8;1750;mq;mq;mq;99480;mq;mq;-540;mq;mq;mq;mq;291.050000;mq;mq;2.300000;5.300000;-10;1;mq;mq;mq;0.000000;0.000000;0.200000;1.200000;1.200000;mq;mq;mq;mq;5;mq;1620;8;mq;3000;mq;mq;mq;mq;mq;mq
07149;2,02106E+13;101320;-120;8;70;2.100000;290.650000;288.450000;87;14590;3;2;2;100;5;1750;35;27;mq;100260;mq;mq;-460;mq;mq;mq;mq;mq;mq;mq;3.400000;4.900000;-10;1;0.000000;0.000000;-30;0.000000;0.600000;0.600000;0.600000;5.000000;mq;mq;mq;mq;5;6;1960;6;3;3060;mq;mq;mq;mq;mq;mq
07168;2,02106E+13;101350;-90;6;0;0.000000;288.650000;287.150000;91;16520;0;mq;mq;100;8;2580;mq;mq;mq;99960;mq;mq;-430;mq;mq;mq;mq;286.750000;mq;mq;1.500000;1.500000;-10;0;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;5;mq;2580;6;mq;3120;7;mq;4080;mq;9;mq
07181;2,02106E+13;101440;-140;7;100;1.400000;289.750000;286.850000;83;18870;0;mq;mq;mq;2;7620;mq;mq;mq;97460;mq;mq;-380;mq;mq;mq;mq;286.950000;mq;mq;2.800000;3.900000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;2;mq;7620;mq;mq;mq;mq;mq;mq;mq;mq;mq
