numer_sta;date;pmer;tend;cod_tend;dd;ff;t;td;u;vv;ww;w1;w2;n;nbas;hbas;cl;cm;ch;pres;niv_bar;geop;tend24;tn12;tn24;tx12;tx24;tminsol;sw;tw;raf10;rafper;per;etat_sol;ht_neige;ssfrai;perssfrai;rr1;rr3;rr6;rr12;rr24;phenspe1;phenspe2;phenspe3;phenspe4;nnuage1;ctype1;hnuage1;nnuage2;ctype2;hnuage2;nnuage3;ctype3;hnuage3;nnuage4;ctype4;hnuage4
07149;2,01704E+13;102770;70;2;50;4.300000;280.950000;275.150000;67;25000;3;0;0;10;1;1750;35;20;10;101660;mq;mq;-150;mq;mq;mq;mq;mq;mq;mq;6.300000;7.200000;-10;0;0.000000;0.000000;-60;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;6;1660;mq;mq;mq;mq;mq;mq;mq;mq;mq
07168;2,01704E+13;102680;50;2;360;2.500000;280.050000;275.350000;72;20000;0;mq;mq;mq;0;mq;mq;mq;mq;101220;mq;mq;-190;mq;mq;mq;mq;278.750000;mq;mq;5.100000;5.100000;-10;0;0.000000;mq;mq;0.000000;-0.100000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07181;2,01704E+13;102660;30;1;10;1.400000;276.550000;276.250000;98;13810;0;mq;mq;75;6;1750;mq;mq;mq;98430;mq;mq;-220;mq;mq;mq;mq;272.650000;mq;mq;2.000000;2.500000;-10;mq;mq;mq;mq;0.000000;0.000000;0.200000;0.200000;0.200000;mq;mq;mq;mq;6;mq;1620;mq;mq;mq;mq;mq;mq;mq;mq;mq
07190;2,01704E+13;102550;20;1;20;1.100000;277.450000;277.050000;97;4760;10;mq;mq;mq;1;30;mq;mq;mq;100670;mq;mq;-210;mq;mq;mq;mq;273.250000;mq;mq;1.500000;1.900000;-10;1;0.000000;mq;mq;0.000000;0.000000;0.200000;0.200000;0.200000;mq;mq;mq;mq;1;mq;30;mq;mq;mq;mq;mq;mq;mq;mq;mq
07207;2,01704E+13;102560;50;1;50;8.200000;284.650000;279.750000;72;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;102030;mq;mq;-280;mq;mq;mq;mq;mq;mq;mq;12.700000;13.000000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07222;2,01704E+13;102530;50;2;50;4.000000;284.050000;278.150000;67;60000;0;mq;mq;mq;0;mq;mq;mq;mq;102210;mq;mq;-280;mq;mq;mq;mq;280.650000;mq;mq;6.600000;8.500000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07240;2,01704E+13;102570;40;1;40;3.800000;282.050000;279.450000;84;11250;0;mq;mq;mq;0;mq;mq;mq;mq;101200;mq;mq;-270;mq;mq;mq;mq;281.550000;mq;mq;5.800000;8.500000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07255;2,01704E+13;102530;30;1;60;3.700000;282.050000;278.050000;76;17470;0;mq;mq;mq;0;mq;mq;mq;mq;100500;mq;mq;-290;mq;mq;mq;mq;281.250000;mq;mq;5.800000;6.400000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07280;2,01704E+13;102480;10;2;10;2.400000;282.950000;278.550000;74;18090;0;mq;mq;100;8;2250;mq;mq;mq;99730;mq;mq;-330;mq;mq;mq;mq;283.450000;mq;mq;3.800000;5.800000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;2040;mq;mq;mq;mq;mq;mq;mq;mq;mq
07299;2,01704E+13;102450;0;0;310;2.700000;281.350000;276.950000;74;44470;0;mq;mq;100;8;1250;mq;mq;mq;99130;mq;mq;-320;mq;mq;mq;mq;281.650000;mq;mq;4.000000;5.000000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;1290;mq;mq;mq;mq;mq;mq;mq;mq;mq
07314;2,01704E+13;102340;40;2;50;7.000000;286.150000;281.450000;73;20000;2;0;mq;0;0;mq;30;20;10;102060;mq;mq;-340;mq;mq;mq;mq;mq;mq;mq;9.700000;10.800000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07335;2,01704E+13;102450;10;2;30;2.600000;281.750000;277.550000;75;29870;0;mq;mq;mq;0;mq;mq;mq;mq;100980;mq;mq;-310;mq;mq;mq;mq;280.650000;mq;mq;3.300000;4.300000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07434;2,01704E+13;102280;20;2;70;5.600000;283.350000;276.850000;64;45850;0;mq;mq;mq;0;mq;mq;mq;mq;97470;mq;mq;-370;mq;mq;mq;mq;283.450000;mq;mq;8.400000;10.200000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07460;2,01704E+13;102370;20;2;330;1.800000;282.850000;276.750000;66;37510;0;mq;mq;mq;0;mq;mq;mq;mq;98450;mq;mq;-410;mq;mq;mq;mq;281.750000;mq;mq;3.000000;6.300000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07471;2,01704E+13;mq;0;5;30;1.800000;278.250000;274.350000;76;20000;0;mq;mq;mq;0;mq;mq;mq;mq;92580;mq;840;-440;mq;mq;mq;mq;274.550000;mq;mq;4.300000;4.300000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07481;2,01704E+13;102270;50;2;10;2.300000;282.750000;277.350000;69;30000;1;0;0;0;0;mq;30;20;10;99370;mq;mq;-460;mq;mq;mq;mq;mq;mq;mq;3.300000;8.000000;-10;0;0.000000;0.000000;-60;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07510;2,01704E+13;102110;20;1;40;3.500000;287.650000;276.150000;46;59840;0;mq;mq;mq;0;mq;mq;mq;mq;101530;mq;mq;-430;mq;mq;mq;mq;283.750000;mq;mq;4.900000;5.500000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07535;2,01704E+13;102040;10;0;10;1.100000;285.850000;274.850000;47;20000;0;mq;mq;mq;0;mq;mq;mq;mq;98930;mq;mq;-540;mq;mq;mq;mq;280.150000;mq;mq;2.000000;4.800000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07558;2,01704E+13;102000;0;5;20;6.300000;283.850000;272.650000;46;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;93700;mq;mq;-580;mq;mq;mq;mq;281.450000;mq;mq;8.400000;8.400000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07577;2,01704E+13;102030;20;1;20;4.300000;287.750000;276.550000;47;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;101140;mq;mq;-690;mq;mq;mq;mq;284.150000;mq;mq;7.600000;10.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07591;2,01704E+13;mq;20;0;360;1.000000;279.550000;270.350000;52;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;91800;mq;1501;-670;mq;mq;mq;mq;273.050000;mq;mq;1.600000;2.100000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07607;2,01704E+13;102010;20;2;90;0.500000;281.750000;274.450000;60;60000;0;mq;mq;mq;0;mq;mq;mq;mq;101290;mq;mq;-490;mq;mq;mq;mq;283.750000;mq;mq;0.800000;1.900000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07621;2,01704E+13;102090;-20;7;70;0.900000;280.650000;275.950000;72;60000;0;mq;mq;mq;0;mq;mq;mq;mq;97700;mq;mq;-420;mq;mq;mq;mq;283.050000;mq;mq;2.200000;3.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07627;2,01704E+13;102140;-20;8;0;0.000000;279.950000;275.850000;75;20000;0;mq;mq;mq;0;mq;mq;mq;mq;97140;mq;mq;-450;mq;mq;mq;mq;274.650000;mq;mq;0.700000;1.400000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07630;2,01704E+13;101980;0;5;180;1.400000;283.750000;276.050000;59;33550;0;mq;mq;mq;0;mq;mq;mq;mq;100160;mq;mq;-610;mq;mq;mq;mq;281.450000;mq;mq;1.900000;3.200000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07643;2,01704E+13;101980;-10;8;350;1.700000;283.350000;281.150000;86;12690;0;mq;mq;mq;0;mq;mq;mq;mq;101880;mq;mq;-770;mq;mq;mq;mq;284.850000;mq;mq;2.000000;2.700000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07650;2,01704E+13;101910;-130;6;120;2.100000;283.050000;281.950000;93;13430;0;mq;mq;90;7;250;mq;mq;mq;101520;mq;mq;-830;mq;mq;mq;mq;281.050000;mq;mq;2.400000;2.500000;-10;1;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;7;mq;270;mq;mq;mq;mq;mq;mq;mq;mq;mq
07661;2,01704E+13;101810;-170;8;280;8.600000;285.550000;283.950000;90;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100200;mq;mq;-870;mq;mq;mq;mq;mq;mq;mq;12.400000;13.900000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07690;2,01704E+13;101650;-60;6;340;0.900000;285.550000;282.150000;80;40000;3;0;0;25;2;800;35;20;10;101340;mq;mq;-880;mq;mq;mq;mq;284.850000;mq;mq;1.800000;2.000000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;2;6;600;mq;mq;mq;mq;mq;mq;mq;mq;mq
07747;2,01704E+13;101930;-20;6;50;1.100000;282.950000;278.550000;74;47920;0;mq;mq;mq;0;mq;mq;mq;mq;101390;mq;mq;-750;mq;mq;mq;mq;281.250000;mq;mq;1.500000;1.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07761;2,01704E+13;102170;-130;8;40;3.300000;279.450000;275.850000;78;59560;0;mq;mq;mq;0;mq;mq;mq;mq;102060;mq;mq;-660;mq;mq;mq;mq;279.950000;mq;mq;4.300000;5.100000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07790;2,01704E+13;101980;-90;6;230;2.300000;281.650000;276.650000;71;60000;0;mq;mq;mq;0;mq;mq;mq;mq;101830;mq;mq;-680;mq;mq;mq;mq;279.950000;mq;mq;2.900000;2.900000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
61968;2,01704E+13;101070;10;mq;220;3.800000;301.750000;297.550000;78;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101040;mq;mq;-90;mq;296.250000;mq;304.550000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
61972;2,01704E+13;101450;10;mq;160;3.600000;297.050000;292.150000;74;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101380;mq;mq;20;mq;296.450000;mq;303.050000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
61976;2,01704E+13;101110;10;mq;360;6.000000;300.150000;296.450000;80;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101030;mq;mq;-100;mq;300.050000;mq;306.150000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
61980;2,01704E+13;100950;40;3;180;2.600000;295.750000;293.850000;89;52800;0;mq;mq;mq;0;mq;mq;mq;mq;100800;mq;mq;-220;mq;mq;mq;mq;mq;mq;mq;3.400000;3.400000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;7.800000;24.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
61996;2,01704E+13;100930;-210;6;30;5.100000;292.550000;291.750000;95;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100590;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;6.700000;-10;mq;mq;mq;mq;mq;0.200000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
61997;2,01704E+13;99830;-440;8;30;8.200000;276.250000;275.350000;94;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;98050;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;10.300000;-10;mq;mq;mq;mq;mq;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
61998;2,01704E+13;101560;-90;8;70;3.100000;272.350000;270.350000;85;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101180;mq;mq;1460;mq;mq;mq;mq;mq;mq;mq;mq;5.100000;-10;mq;mq;mq;mq;0.000000;mq;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
71805;2,01704E+13;101560;-40;6;50;3.900000;275.250000;272.650000;83;20000;3;2;2;90;6;1250;35;20;11;101470;mq;mq;-520;mq;mq;mq;mq;276.250000;mq;mq;4.800000;4.800000;-10;0;0.000000;0.000000;-60;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;6;1000;7;0;7200;mq;mq;mq;mq;mq;mq
78894;2,01704E+13;101610;0;mq;90;4.700000;298.250000;289.950000;60;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101100;mq;mq;110;mq;296.950000;mq;301.050000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
78897;2,01704E+13;101560;130;3;90;3.200000;297.950000;294.450000;81;22300;mq;mq;mq;mq;mq;mq;mq;mq;mq;101470;mq;mq;100;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;1.000000;2.000000;2.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
78922;2,01704E+13;101380;0;mq;80;7.700000;298.050000;296.250000;90;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101080;mq;mq;90;mq;295.550000;mq;301.250000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.200000;19.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
78925;2,01704E+13;101510;150;2;90;3.700000;298.350000;295.050000;82;58890;mq;mq;mq;mq;mq;mq;mq;mq;mq;101420;mq;mq;100;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;-0.100000;-0.100000;-0.100000;8.400000;8.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
81401;2,01704E+13;101350;0;mq;70;0.600000;297.450000;295.850000;91;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101290;mq;mq;130;mq;295.250000;mq;305.850000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;1.600000;1.800000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
81405;2,01704E+13;101370;160;1;0;0.000000;297.650000;296.650000;94;21970;0;mq;mq;mq;0;mq;mq;mq;mq;101280;mq;mq;120;303.750000;mq;303.750000;mq;296.350000;mq;mq;0.000000;0.700000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.800000;0.800000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
81408;2,01704E+13;mq;0;mq;10;1.400000;297.050000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101310;mq;mq;170;mq;295.450000;mq;304.450000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;25.100000;45.500000;45.700000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
81415;2,01704E+13;101360;0;mq;30;1.800000;298.650000;296.350000;87;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100150;mq;mq;160;mq;297.050000;mq;307.050000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
89642;2,01704E+13;98330;-70;8;110;2.600000;252.050000;244.550000;47;70000;2;1;1;0;mq;mq;mq;mq;mq;97760;mq;mq;mq;249.950000;mq;256.150000;mq;mq;mq;mq;mq;14.900000;-60;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07005;2,01704E+13;102810;-60;6;0;0.000000;278.650000;275.450000;80;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;101910;mq;mq;10;mq;mq;mq;mq;279.150000;mq;mq;1.000000;1.500000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;-0.100000;-0.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07015;2,01704E+13;102770;-70;6;330;2.100000;276.250000;275.050000;92;17410;0;mq;mq;100;8;2250;mq;mq;mq;102180;mq;mq;80;mq;mq;mq;mq;272.550000;mq;mq;2.300000;3.000000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;8;mq;2220;mq;mq;mq;mq;mq;mq;mq;mq;mq
07020;2,01704E+13;102710;-100;6;120;1.500000;278.950000;276.750000;86;14000;2;0;mq;0;0;mq;30;20;10;102610;mq;mq;-200;mq;mq;mq;mq;mq;mq;mq;1.900000;1.900000;-10;0;mq;mq;mq;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07027;2,01704E+13;102750;-60;6;0;0.000000;276.950000;276.650000;98;420;44;mq;mq;mq;1;30;mq;mq;mq;101910;mq;mq;-180;mq;mq;mq;mq;274.950000;mq;mq;1.200000;1.200000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;30;mq;mq;mq;mq;mq;mq;mq;mq;mq
07037;2,01704E+13;102760;-110;7;100;1.300000;275.450000;273.550000;87;14040;0;mq;mq;mq;0;mq;mq;mq;mq;100850;mq;mq;-130;mq;mq;mq;mq;279.850000;mq;mq;2.400000;3.600000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07072;2,01704E+13;102700;-70;6;350;1.400000;274.550000;271.950000;83;20000;0;mq;mq;mq;0;mq;mq;mq;mq;101500;mq;mq;-40;mq;mq;mq;mq;276.150000;mq;mq;1.900000;3.400000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07110;2,01704E+13;102640;-110;6;70;2.100000;278.450000;277.450000;93;11650;0;mq;mq;mq;0;mq;mq;mq;mq;101420;mq;mq;-290;mq;mq;mq;mq;mq;mq;mq;2.600000;3.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07117;2,01704E+13;102640;-90;6;90;2.900000;282.350000;280.650000;89;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101930;mq;mq;-290;mq;mq;mq;mq;mq;mq;mq;4.600000;6.200000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07130;2,01704E+13;102600;-70;7;30;1.900000;279.350000;277.550000;88;13670;0;mq;mq;mq;0;mq;mq;mq;mq;102140;mq;mq;-240;mq;mq;mq;mq;280.650000;mq;mq;2.700000;4.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
