numer_sta;date;pmer;tend;cod_tend;dd;ff;t;td;u;vv;ww;w1;w2;n;nbas;hbas;cl;cm;ch;pres;niv_bar;geop;tend24;tn12;tn24;tx12;tx24;tminsol;sw;tw;raf10;rafper;per;etat_sol;ht_neige;ssfrai;perssfrai;rr1;rr3;rr6;rr12;rr24;phenspe1;phenspe2;phenspe3;phenspe4;nnuage1;ctype1;hnuage1;nnuage2;ctype2;hnuage2;nnuage3;ctype3;hnuage3;nnuage4;ctype4;hnuage4
07299;2,01706E+13;102500;10;0;270;1.500000;287.050000;284.550000;85;44770;0;mq;mq;mq;0;mq;mq;mq;mq;99250;mq;mq;-70;mq;mq;mq;mq;289.550000;mq;mq;2.200000;3.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07314;2,01706E+13;102100;-50;8;30;4.700000;293.250000;289.650000;80;17000;0;0;mq;0;0;mq;30;20;10;101830;mq;mq;-540;mq;mq;mq;mq;mq;mq;mq;6.900000;7.500000;-10;0;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07335;2,01706E+13;102240;-20;8;40;3.300000;292.950000;286.650000;67;59920;0;mq;mq;mq;2;4080;mq;mq;mq;100830;mq;mq;-390;mq;mq;mq;mq;291.050000;mq;mq;5.200000;6.400000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;2;mq;4080;mq;mq;mq;mq;mq;mq;mq;mq;mq
07434;2,01706E+13;102060;-80;8;50;5.400000;291.950000;285.950000;68;60000;0;mq;mq;mq;0;mq;mq;mq;mq;97410;mq;mq;-430;mq;mq;mq;mq;289.950000;mq;mq;7.700000;9.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07460;2,01706E+13;102140;-50;8;340;4.300000;291.750000;285.450000;67;60000;0;mq;mq;mq;0;mq;mq;mq;mq;98350;mq;mq;-400;mq;mq;mq;mq;291.050000;mq;mq;7.600000;7.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07471;2,01706E+13;mq;-40;8;310;1.500000;287.450000;284.050000;80;20000;0;mq;mq;mq;0;mq;mq;mq;mq;92640;mq;846;-320;mq;mq;mq;mq;284.850000;mq;mq;2.400000;3.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07481;2,01706E+13;101970;-20;8;340;3.300000;291.550000;285.750000;69;50000;2;0;0;0;0;mq;30;20;10;99170;mq;mq;-380;mq;mq;mq;mq;mq;mq;mq;5.200000;6.700000;-10;0;0.000000;0.000000;-60;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07510;2,01706E+13;101910;-60;8;40;2.900000;294.550000;286.250000;59;60000;0;mq;mq;mq;0;mq;mq;mq;mq;101350;mq;mq;-560;mq;mq;mq;mq;291.250000;mq;mq;4.100000;4.900000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07535;2,01706E+13;101880;-80;8;30;0.800000;291.750000;284.550000;63;20000;0;mq;mq;mq;0;mq;mq;mq;mq;98840;mq;mq;-520;mq;mq;mq;mq;289.650000;mq;mq;1.500000;2.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07558;2,01706E+13;101800;-10;0;30;3.000000;290.550000;282.150000;58;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;93720;mq;mq;-370;mq;mq;mq;mq;289.050000;mq;mq;6.200000;10.700000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07577;2,01706E+13;101730;20;3;10;6.500000;295.950000;285.250000;51;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;100870;mq;mq;-280;mq;mq;mq;mq;294.550000;mq;mq;11.100000;12.900000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07591;2,01706E+13;mq;70;1;100;0.600000;289.850000;284.550000;71;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;91940;mq;1539;-10;mq;mq;mq;mq;287.050000;mq;mq;1.500000;2.300000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07607;2,01706E+13;101800;-50;8;50;1.400000;291.750000;285.950000;69;60000;0;mq;mq;mq;0;mq;mq;mq;mq;101100;mq;mq;-630;mq;mq;mq;mq;294.050000;mq;mq;2.200000;2.800000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07621;2,01706E+13;101810;-110;8;170;2.100000;289.750000;286.850000;83;60000;0;mq;mq;mq;0;mq;mq;mq;mq;97580;mq;mq;-610;mq;mq;mq;mq;292.250000;mq;mq;2.600000;4.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07627;2,01706E+13;101890;-90;8;180;0.800000;288.250000;286.150000;87;20000;0;mq;mq;mq;0;mq;mq;mq;mq;97050;mq;mq;-560;mq;mq;mq;mq;287.650000;mq;mq;2.500000;3.200000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07630;2,01706E+13;101750;-30;8;330;2.700000;295.150000;284.550000;51;35320;0;mq;mq;mq;0;mq;mq;mq;mq;100010;mq;mq;-540;mq;mq;mq;mq;291.250000;mq;mq;3.100000;3.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07643;2,01706E+13;101560;10;0;360;3.000000;296.950000;283.650000;43;60000;0;mq;mq;mq;0;mq;mq;mq;mq;101470;mq;mq;-320;mq;mq;mq;mq;294.850000;mq;mq;5.300000;8.200000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07650;2,01706E+13;101390;10;0;330;2.600000;296.450000;286.050000;52;59400;0;mq;mq;mq;1;4380;mq;mq;mq;101020;mq;mq;-100;mq;mq;mq;mq;294.150000;mq;mq;3.300000;4.000000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;4380;mq;mq;mq;mq;mq;mq;mq;mq;mq
07661;2,01706E+13;101360;10;0;50;3.900000;299.050000;284.050000;39;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;99830;mq;mq;20;mq;mq;mq;mq;mq;mq;mq;4.600000;5.900000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07690;2,01706E+13;101390;50;1;340;4.300000;299.750000;286.150000;43;30000;2;0;0;0;0;mq;30;20;10;101090;mq;mq;10;mq;mq;mq;mq;mq;mq;mq;5.800000;5.800000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07747;2,01706E+13;101560;-10;8;330;3.300000;299.750000;285.050000;40;60000;0;mq;mq;mq;0;mq;mq;mq;mq;101060;mq;mq;-380;mq;mq;mq;mq;296.350000;mq;mq;6.700000;9.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07761;2,01706E+13;101310;30;0;60;1.500000;294.250000;290.650000;80;16760;0;mq;mq;mq;0;mq;mq;mq;mq;101210;mq;mq;-70;mq;mq;mq;mq;293.550000;mq;mq;2.500000;2.800000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07790;2,01706E+13;101430;100;1;260;1.700000;296.650000;289.950000;66;30580;0;mq;mq;mq;0;mq;mq;mq;mq;101290;mq;mq;20;mq;mq;mq;mq;mq;mq;mq;2.100000;2.700000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
61968;2,01706E+13;101330;10;mq;120;1.500000;296.850000;294.950000;89;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101300;mq;mq;-60;mq;295.650000;mq;301.550000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;15.500000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
61972;2,01706E+13;101930;10;mq;160;4.600000;293.650000;287.350000;67;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101860;mq;mq;-30;mq;292.250000;mq;299.350000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
61976;2,01706E+13;101440;10;mq;170;5.600000;297.850000;294.350000;81;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101360;mq;mq;-90;mq;297.750000;mq;301.650000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
61980;2,01706E+13;101710;-50;5;170;3.000000;292.350000;289.350000;83;60000;0;mq;mq;mq;5;800;mq;mq;mq;101560;mq;mq;-40;mq;mq;mq;mq;mq;mq;mq;4.200000;5.600000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;5.300000;mq;mq;mq;mq;5;mq;930;mq;mq;mq;mq;mq;mq;mq;mq;mq
61996;2,01706E+13;103220;130;1;120;7.200000;283.250000;277.350000;67;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;102860;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;15.900000;-10;mq;mq;mq;mq;mq;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
61997;2,01706E+13;101440;-170;6;20;9.800000;278.150000;277.450000;95;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;99650;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;19.000000;-10;mq;mq;mq;mq;mq;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
61998;2,01706E+13;103750;20;0;0;0.000000;268.850000;267.350000;88;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;103360;mq;mq;840;mq;mq;mq;mq;mq;mq;mq;mq;2.600000;-10;mq;mq;mq;mq;0.000000;mq;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
71805;2,01706E+13;102790;-40;7;250;2.100000;281.350000;278.450000;82;30000;2;2;2;90;7;2500;30;23;mq;102700;mq;mq;240;mq;mq;mq;mq;284.750000;mq;mq;3.600000;5.400000;-10;0;0.000000;0.000000;-60;-0.100000;-0.100000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;7;3;2500;mq;mq;mq;mq;mq;mq;mq;mq;mq
78894;2,01706E+13;101600;0;mq;120;4.000000;300.350000;295.350000;74;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101100;mq;mq;0;mq;297.650000;mq;303.350000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;4.900000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
78897;2,01706E+13;101580;120;3;90;2.600000;299.550000;295.450000;78;36520;mq;mq;mq;mq;mq;mq;mq;mq;mq;101490;mq;mq;-40;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;1.000000;1.000000;1.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
78922;2,01706E+13;101390;0;mq;110;8.300000;300.850000;296.650000;78;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101090;mq;mq;-50;mq;299.650000;mq;303.850000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
78925;2,01706E+13;101490;70;2;100;5.900000;300.450000;295.650000;75;46220;0;mq;mq;mq;1;800;mq;mq;mq;101400;mq;mq;-50;304.250000;mq;304.250000;mq;mq;mq;mq;8.300000;9.900000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;1;mq;780;mq;mq;mq;mq;mq;mq;mq;mq;mq
81405;2,01706E+13;101250;200;3;0;0.000000;298.250000;296.850000;92;60000;0;mq;mq;mq;3;2250;mq;mq;mq;101160;mq;mq;-80;304.850000;mq;304.850000;mq;297.650000;mq;mq;0.800000;1.600000;-10;mq;mq;mq;mq;0.000000;-0.100000;-0.100000;9.800000;mq;mq;mq;mq;mq;3;mq;2220;mq;mq;mq;mq;mq;mq;mq;mq;mq
81408;2,01706E+13;101230;0;mq;0;0.000000;297.850000;297.350000;97;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101160;mq;mq;-70;mq;296.150000;mq;304.750000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;2.000000;5.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
81415;2,01706E+13;101320;0;mq;180;0.600000;297.250000;296.350000;95;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100110;mq;mq;-50;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
89642;2,01706E+13;97370;70;1;120;13.400000;257.050000;247.550000;40;9000;36;3;3;90;0;8000;30;20;16;96820;mq;mq;mq;254.450000;mq;258.150000;mq;mq;mq;mq;20.600000;28.300000;-60;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;3;0;4800;7;2;6900;mq;mq;mq;mq;mq;mq
07005;2,01706E+13;102520;-90;6;100;1.200000;288.650000;287.850000;95;10370;0;mq;mq;mq;mq;mq;mq;mq;mq;101660;mq;mq;-230;mq;mq;mq;mq;289.750000;mq;mq;1.900000;1.900000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07015;2,01706E+13;102540;-70;8;80;1.300000;288.550000;286.350000;87;14020;0;mq;mq;mq;0;mq;mq;mq;mq;101970;mq;mq;-110;mq;mq;mq;mq;285.750000;mq;mq;1.600000;1.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07020;2,01706E+13;102450;-80;8;90;4.700000;287.050000;284.550000;85;20000;2;0;mq;0;0;mq;30;20;10;102350;mq;mq;-390;mq;mq;mq;mq;mq;mq;mq;5.800000;6.200000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07027;2,01706E+13;102460;-100;6;290;2.000000;285.250000;284.450000;95;2380;10;mq;mq;mq;0;mq;mq;mq;mq;101650;mq;mq;-390;mq;mq;mq;mq;284.550000;mq;mq;2.700000;2.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07037;2,01706E+13;102460;-90;8;80;3.200000;289.250000;287.050000;87;14350;0;mq;mq;mq;0;mq;mq;mq;mq;100650;mq;mq;-330;mq;mq;mq;mq;286.750000;mq;mq;4.000000;4.500000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07072;2,01706E+13;102470;-70;6;140;0.700000;288.650000;285.950000;84;12750;0;mq;mq;mq;0;mq;mq;mq;mq;101330;mq;mq;-270;mq;mq;mq;mq;289.050000;mq;mq;2.400000;4.000000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07110;2,01706E+13;102350;-110;8;60;3.000000;286.650000;283.250000;80;59960;0;mq;mq;mq;0;mq;mq;mq;mq;101170;mq;mq;-510;mq;mq;mq;mq;mq;mq;mq;3.900000;5.200000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07117;2,01706E+13;102390;-110;8;80;2.700000;287.550000;286.250000;92;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101690;mq;mq;-480;mq;mq;mq;mq;mq;mq;mq;3.200000;4.000000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07130;2,01706E+13;102330;-70;6;280;1.900000;286.650000;285.550000;93;41560;0;mq;mq;mq;0;mq;mq;mq;mq;101880;mq;mq;-550;mq;mq;mq;mq;288.450000;mq;mq;2.100000;2.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07139;2,01706E+13;102390;-100;7;20;1.700000;288.450000;287.350000;93;14420;0;mq;mq;mq;0;mq;mq;mq;mq;100660;mq;mq;-450;mq;mq;mq;mq;289.850000;mq;mq;2.900000;3.300000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
