numer_sta;date;pmer;tend;cod_tend;dd;ff;t;td;u;vv;ww;w1;w2;n;nbas;hbas;cl;cm;ch;pres;niv_bar;geop;tend24;tn12;tn24;tx12;tx24;tminsol;sw;tw;raf10;rafper;per;etat_sol;ht_neige;ssfrai;perssfrai;rr1;rr3;rr6;rr12;rr24;phenspe1;phenspe2;phenspe3;phenspe4;nnuage1;ctype1;hnuage1;nnuage2;ctype2;hnuage2;nnuage3;ctype3;hnuage3;nnuage4;ctype4;hnuage4
07149;2,02206E+13;100700;-20;5;300;6.300000;299.650000;287.450000;47;17880;0;mq;mq;mq;0;mq;mq;mq;mq;99680;mq;mq;-1310;mq;mq;mq;mq;mq;mq;mq;10.300000;10.400000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07168;2,02206E+13;100700;-120;6;160;4.000000;299.350000;288.750000;52;20000;0;mq;mq;mq;0;mq;mq;mq;mq;99360;mq;mq;-1370;mq;mq;mq;mq;291.950000;mq;mq;6.000000;6.000000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07181;2,02206E+13;100860;-130;8;170;6.000000;299.150000;286.650000;46;37220;0;mq;mq;mq;0;mq;mq;mq;mq;96950;mq;mq;-1210;mq;mq;mq;mq;289.550000;mq;mq;9.200000;9.200000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07190;2,02206E+13;101060;-100;7;230;0.800000;294.550000;289.550000;73;14760;0;mq;mq;mq;0;mq;mq;mq;mq;99320;mq;mq;-1100;mq;mq;mq;mq;290.050000;mq;mq;1.400000;3.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07207;2,02206E+13;101150;420;0;20;6.100000;289.850000;287.850000;88;mq;mq;2;mq;mq;mq;mq;mq;mq;mq;100640;mq;mq;-690;mq;mq;mq;mq;mq;mq;mq;9.500000;11.300000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07222;2,02206E+13;100810;-150;6;50;4.500000;293.350000;289.750000;80;19630;61;mq;mq;100;8;2250;mq;mq;mq;100510;mq;mq;-1030;mq;mq;mq;mq;291.950000;mq;mq;8.000000;11.900000;-10;2;0.000000;mq;mq;0.200000;0.400000;0.400000;0.400000;0.400000;mq;mq;mq;mq;1;mq;2400;3;mq;3480;7;mq;4200;mq;8;mq
07240;2,02206E+13;100790;120;3;340;6.200000;293.350000;288.150000;72;19230;0;mq;mq;100;8;4620;mq;mq;mq;99490;mq;mq;-1190;mq;mq;mq;mq;296.250000;mq;mq;11.400000;14.200000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;4620;8;mq;6060;mq;9;mq;mq;mq;mq
07255;2,02206E+13;100860;60;3;200;3.300000;298.350000;286.850000;49;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;98980;mq;mq;-1140;mq;mq;mq;mq;296.150000;mq;mq;4.500000;5.600000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07280;2,02206E+13;101040;0;5;230;1.600000;296.750000;287.750000;57;21950;0;mq;mq;mq;1;4200;mq;mq;mq;98540;mq;mq;-1040;mq;mq;mq;mq;294.650000;mq;mq;3.100000;3.500000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;4200;mq;mq;mq;mq;mq;mq;mq;mq;mq
07299;2,02206E+13;101110;-110;8;200;1.800000;294.650000;287.050000;62;25270;0;mq;mq;mq;0;mq;mq;mq;mq;97990;mq;mq;-1070;mq;mq;mq;mq;294.350000;mq;mq;3.200000;4.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07314;2,02206E+13;100620;-140;8;40;4.100000;295.750000;290.850000;74;16000;13;2;mq;100;8;250;39;mq;mq;100360;mq;mq;-1170;mq;mq;mq;mq;mq;mq;mq;6.400000;12.800000;-10;2;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;9;200;mq;mq;mq;mq;mq;mq;mq;mq;mq
07335;2,02206E+13;100610;-80;8;340;7.200000;297.750000;289.750000;61;19780;61;mq;mq;100;8;2250;mq;mq;mq;99250;mq;mq;-1300;mq;mq;mq;mq;297.350000;mq;mq;13.700000;13.700000;-10;0;0.000000;mq;mq;-0.100000;-0.100000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;1;mq;2220;7;mq;4500;8;mq;5220;mq;8;mq
07434;2,02206E+13;100970;90;0;180;5.300000;298.950000;284.350000;40;33840;0;mq;mq;mq;1;3000;mq;mq;mq;96470;mq;mq;-860;mq;mq;mq;mq;294.850000;mq;mq;7.800000;7.800000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;3000;mq;mq;mq;mq;mq;mq;mq;mq;mq
07460;2,02206E+13;100960;-100;6;190;9.400000;298.650000;283.650000;39;35760;0;mq;mq;mq;0;mq;mq;mq;mq;97240;mq;mq;-1040;mq;mq;mq;mq;293.850000;mq;mq;14.300000;14.900000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07471;2,02206E+13;mq;-90;6;140;5.200000;294.450000;285.050000;55;20000;0;mq;mq;mq;0;mq;mq;mq;mq;92060;92500;792;-790;mq;mq;mq;mq;292.850000;mq;mq;8.900000;11.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07481;2,02206E+13;101230;70;0;130;4.300000;299.850000;287.250000;46;40000;2;0;0;0;0;mq;30;20;10;98520;mq;mq;-750;mq;mq;mq;mq;mq;mq;mq;8.500000;8.500000;-10;0;0.000000;0.000000;-60;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07510;2,02206E+13;100960;70;3;240;5.600000;295.850000;292.450000;81;12640;0;mq;mq;mq;5;5580;mq;mq;mq;100410;mq;mq;-790;mq;mq;mq;mq;mq;mq;mq;10.300000;10.300000;-10;0;0.000000;mq;mq;0.000000;0.000000;1.000000;1.000000;1.000000;mq;mq;mq;mq;1;mq;5580;5;mq;6120;mq;mq;mq;mq;mq;mq
07535;2,02206E+13;100930;30;3;140;2.600000;299.050000;283.250000;37;20000;0;mq;mq;90;7;4200;mq;mq;mq;97990;mq;mq;-870;mq;mq;mq;mq;296.450000;mq;mq;6.700000;6.900000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;6;mq;4200;7;mq;5400;mq;mq;mq;mq;mq;mq
07558;2,02206E+13;101330;-80;7;140;5.800000;293.950000;285.150000;57;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;93380;mq;mq;-570;mq;mq;mq;mq;292.850000;mq;mq;11.300000;12.500000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07577;2,02206E+13;101520;-60;6;150;2.400000;297.450000;289.150000;60;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;100670;mq;mq;-360;mq;mq;mq;mq;mq;mq;mq;3.600000;4.300000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07591;2,02206E+13;mq;10;8;30;2.700000;292.650000;287.250000;71;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;91970;mq;mq;-260;mq;290.450000;mq;306.850000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07607;2,02206E+13;101040;80;3;260;6.400000;293.850000;291.050000;84;13190;0;mq;mq;100;8;450;mq;mq;mq;100360;mq;mq;-620;mq;mq;mq;mq;mq;mq;mq;10.800000;11.600000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;360;mq;mq;mq;mq;mq;mq;mq;mq;mq
07621;2,02206E+13;101030;0;5;360;1.100000;291.650000;289.450000;87;9470;0;mq;mq;mq;3;450;mq;mq;mq;96860;mq;mq;-730;mq;mq;mq;mq;290.450000;mq;mq;3.300000;5.800000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;3;mq;300;mq;mq;mq;mq;mq;mq;mq;mq;mq
07627;2,02206E+13;100930;10;3;310;2.700000;293.850000;289.850000;78;20000;0;mq;mq;mq;1;4200;mq;mq;mq;96230;mq;mq;-880;mq;mq;mq;mq;293.850000;mq;mq;4.600000;8.300000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;4200;mq;mq;mq;mq;mq;mq;mq;mq;mq
07630;2,02206E+13;100940;-20;5;150;7.100000;296.950000;289.750000;64;36190;0;mq;mq;mq;1;4080;mq;mq;mq;99230;mq;mq;-790;mq;mq;mq;mq;296.950000;mq;mq;11.100000;13.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;4080;mq;mq;mq;mq;mq;mq;mq;mq;mq
07643;2,02206E+13;101520;-100;7;120;3.100000;297.550000;293.650000;79;38980;0;mq;mq;mq;0;mq;mq;mq;mq;101430;mq;mq;-350;mq;mq;mq;mq;295.750000;mq;mq;4.700000;5.100000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07650;2,02206E+13;101530;-80;6;230;2.000000;297.950000;287.150000;51;43510;0;mq;mq;mq;1;4200;mq;mq;mq;101160;mq;mq;-380;mq;mq;mq;mq;294.750000;mq;mq;3.200000;5.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;4200;mq;mq;mq;mq;mq;mq;mq;mq;mq
07661;2,02206E+13;mq;mq;mq;100;4.700000;mq;mq;mq;20000;1;0;mq;0;0;mq;30;20;10;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;6.200000;8.300000;-10;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07690;2,02206E+13;101620;-70;7;340;2.500000;299.950000;290.950000;58;30000;2;0;0;0;0;mq;30;20;10;101320;mq;mq;-240;mq;mq;mq;mq;298.650000;mq;mq;3.200000;3.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07747;2,02206E+13;101280;-50;8;360;2.100000;294.550000;292.250000;87;29320;0;mq;mq;mq;0;mq;mq;mq;mq;100770;mq;mq;-540;mq;mq;mq;mq;295.450000;mq;mq;4.000000;4.500000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07761;2,02206E+13;101600;-60;6;50;2.900000;294.650000;288.250000;67;41770;0;mq;mq;mq;0;mq;mq;mq;mq;101490;mq;mq;-230;mq;mq;mq;mq;mq;mq;mq;4.300000;4.600000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07790;2,02206E+13;101630;-60;8;210;1.700000;293.650000;287.350000;67;44280;0;mq;mq;mq;0;mq;mq;mq;mq;101490;mq;mq;-310;mq;mq;mq;mq;mq;mq;mq;2.200000;3.300000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
61968;2,02206E+13;101350;110;7;mq;mq;295.650000;294.250000;92;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101300;mq;mq;60;mq;295.250000;mq;302.150000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
61972;2,02206E+13;101920;40;8;150;4.100000;293.350000;286.350000;64;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101850;mq;mq;40;mq;290.250000;mq;298.150000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
61976;2,02206E+13;101510;100;6;mq;mq;297.550000;293.850000;80;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101420;mq;mq;80;mq;296.950000;mq;300.350000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
61980;2,02206E+13;101720;-30;7;200;3.000000;292.350000;289.950000;86;60000;0;mq;mq;mq;1;1750;mq;mq;mq;101570;mq;mq;160;mq;mq;mq;mq;mq;mq;mq;3.600000;5.200000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.200000;0.600000;mq;mq;mq;mq;1;mq;1800;mq;mq;mq;mq;mq;mq;mq;mq;mq
61996;2,02206E+13;100280;220;8;320;12.000000;287.350000;286.050000;92;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;99940;mq;mq;-1220;mq;286.050000;mq;290.050000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.400000;3.800000;9.800000;9.800000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
61997;2,02206E+13;102230;170;1;190;9.300000;274.050000;269.350000;71;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100390;mq;mq;2150;mq;273.150000;mq;274.750000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
61998;2,02206E+13;97140;420;3;200;19.500000;274.850000;272.750000;86;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;96780;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;31.400000;-10;mq;mq;mq;mq;0.000000;mq;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
71805;2,02206E+13;101030;230;3;180;11.600000;284.750000;284.550000;99;3000;58;6;6;100;8;150;35;mq;mq;100950;mq;mq;40;mq;mq;mq;mq;285.250000;mq;mq;14.700000;17.500000;-10;2;0.000000;0.000000;-60;0.600000;3.600000;5.200000;16.900000;22.100000;mq;mq;mq;mq;5;7;100;7;6;550;mq;mq;mq;mq;mq;mq
78890;2,02206E+13;101600;50;3;60;9.000000;298.950000;293.950000;74;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101280;mq;mq;70;mq;297.350000;mq;303.450000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
78894;2,02206E+13;101720;130;3;60;5.300000;300.550000;294.850000;71;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101210;mq;mq;140;mq;299.450000;mq;306.550000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
78897;2,02206E+13;101640;90;3;70;3.000000;299.950000;295.550000;77;29380;mq;mq;mq;mq;mq;mq;mq;mq;mq;101550;mq;mq;70;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;-0.100000;-0.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
78925;2,02206E+13;101570;80;3;90;4.600000;300.150000;295.350000;75;42290;0;mq;mq;mq;1;800;mq;mq;mq;101480;mq;mq;50;304.550000;mq;304.550000;mq;mq;mq;mq;7.900000;7.900000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.200000;0.200000;mq;mq;mq;mq;1;mq;960;mq;mq;mq;mq;mq;mq;mq;mq;mq
81401;2,02206E+13;101290;240;3;80;0.900000;298.250000;297.250000;94;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101230;mq;mq;30;mq;296.350000;mq;306.450000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;2.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
81405;2,02206E+13;101340;220;3;140;0.800000;297.850000;296.650000;93;35420;0;mq;mq;100;8;6720;mq;mq;mq;101250;mq;mq;40;304.050000;mq;304.050000;mq;300.750000;mq;mq;1.700000;1.800000;-10;mq;mq;mq;mq;0.000000;-0.100000;-0.100000;-0.100000;1.000000;mq;mq;mq;mq;8;mq;6720;mq;mq;mq;mq;mq;mq;mq;mq;mq
81408;2,02206E+13;101330;230;3;250;0.500000;297.650000;297.350000;98;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101250;mq;mq;60;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.200000;0.400000;1.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
81415;2,02206E+13;mq;mq;mq;80;2.300000;298.150000;297.450000;96;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;296.350000;mq;305.950000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;1.000000;1.000000;1.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
89642;2,02206E+13;100400;-450;8;110;12.300000;264.350000;263.250000;91;500;71;7;7;100;8;800;35;61;60;99840;mq;mq;mq;262.350000;mq;264.350000;mq;mq;mq;mq;21.600000;23.100000;-60;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;8;6;600;mq;mq;mq;mq;mq;mq;mq;mq;mq
07005;2,02206E+13;101090;-130;5;350;2.700000;287.050000;280.750000;66;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;100230;mq;mq;-810;mq;mq;mq;mq;287.150000;mq;mq;5.300000;14.800000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07015;2,02206E+13;100880;-200;8;40;10.000000;288.150000;280.450000;60;51850;0;mq;mq;100;8;3540;mq;mq;mq;100320;mq;mq;-1000;mq;mq;mq;mq;287.250000;mq;mq;15.500000;15.500000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;3540;8;mq;4800;mq;mq;mq;mq;mq;mq
07020;2,02206E+13;101380;50;0;20;11.800000;285.650000;283.550000;87;8000;60;6;6;100;5;800;39;25;10;101270;mq;mq;-470;mq;mq;mq;mq;mq;mq;mq;15.200000;15.200000;-10;mq;mq;mq;mq;-0.100000;-0.100000;-0.100000;2.200000;2.200000;mq;mq;mq;mq;4;3;2100;5;9;900;mq;mq;mq;mq;mq;mq
07027;2,02206E+13;101230;-90;6;20;4.100000;287.050000;284.950000;87;17710;58;mq;mq;100;8;450;mq;mq;mq;100430;mq;mq;-600;mq;mq;mq;mq;290.950000;mq;mq;7.400000;7.400000;-10;1;0.000000;mq;mq;0.200000;0.400000;0.400000;0.400000;0.400000;mq;mq;mq;mq;8;mq;540;mq;8;mq;mq;mq;mq;mq;mq;mq
07037;2,02206E+13;101360;150;3;270;5.600000;286.250000;284.650000;90;4940;63;mq;mq;100;4;800;mq;mq;mq;99490;mq;mq;-530;mq;mq;mq;mq;289.650000;mq;mq;9.000000;19.400000;-10;mq;0.000000;mq;mq;2.400000;2.400000;2.400000;2.400000;2.400000;mq;mq;mq;mq;4;mq;630;4;mq;1230;5;mq;2100;mq;9;mq
07072;2,02206E+13;100800;150;3;300;4.800000;290.050000;288.050000;88;11960;0;mq;mq;mq;3;450;mq;mq;mq;99690;mq;mq;-1170;mq;mq;mq;mq;289.650000;mq;mq;7.800000;10.800000;-10;0;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;3;mq;300;mq;mq;mq;mq;mq;mq;mq;mq;mq
07110;2,02206E+13;101130;-90;8;20;9.800000;285.150000;283.550000;90;19780;0;mq;mq;100;8;450;mq;mq;mq;99960;mq;mq;-700;mq;mq;mq;mq;286.350000;mq;mq;16.200000;19.000000;-10;mq;mq;mq;mq;-0.100000;4.200000;4.400000;5.800000;5.800000;mq;mq;mq;mq;8;mq;360;mq;mq;mq;mq;mq;mq;mq;mq;mq
07130;2,02206E+13;101120;-170;5;340;5.900000;288.650000;287.050000;90;9920;61;mq;mq;100;1;450;mq;mq;mq;100680;mq;mq;-650;mq;mq;mq;mq;290.350000;mq;mq;8.100000;9.300000;-10;2;0.000000;mq;mq;0.600000;0.600000;0.600000;0.800000;0.800000;mq;mq;mq;mq;1;mq;510;5;mq;3060;8;mq;3660;mq;8;mq
07139;2,02206E+13;100860;-60;8;10;3.000000;288.250000;286.750000;91;19510;0;mq;mq;75;6;3900;mq;mq;mq;99160;mq;mq;-990;mq;mq;mq;mq;292.650000;mq;mq;6.200000;9.000000;-10;1;0.000000;mq;mq;0.600000;7.500000;7.500000;7.500000;7.500000;mq;mq;mq;mq;4;mq;3900;5;mq;4500;6;mq;5340;mq;mq;mq
